date,policy,baseline_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,emergency_intervals,end_storage_kwh,solver_time_s
2025-02-15,H24,26006.521198715604,2673.9292342040385,111.58577109713944,28792.036204016782,41.08644624392065,4,10800.0,0.6241328999999496
2025-02-16,H24,56880.93078719558,-619.7973777883171,10429.117729328309,66690.25113873558,2392.081215977849,48,10800.0,0.5043246000000181
2025-02-17,H24,54226.95499331712,-1764.5030754699123,2257.5053465988713,54719.957264446086,579.8212307158469,28,10615.421676132988,2.174358100000063
2025-02-18,H24,44720.59987036407,6327.811084106042,8854.500090823634,59902.911045293746,2208.765934883026,58,10408.074650470995,0.6579307999995763
2025-02-19,H24,54422.3499224799,-401.73870497468783,3453.6656795753197,57474.276897080534,814.3519338755139,29,10503.54857404157,0.9373813000001974
2025-02-20,H24,48179.008297603665,3125.3071111834706,4937.069055937336,56241.38446472447,1158.6724584391409,39,10273.760758726572,0.8763638000004903
2025-02-21,H24,31592.92342598547,-2003.2417652315025,1066.5325257123325,30656.214186466303,165.69674830795748,6,10800.0,1.0608173999999053
2025-02-22,H24,28765.712061930266,-1952.7619886101359,3.484651239829026,26816.43472455996,1.5999316987277439,1,10800.0,0.5572489999999561
2025-02-23,H24,46846.93494433677,2259.237558365703,7473.40253095047,56579.575033652945,1965.9842009874378,59,10751.95161305249,1.0845258999993348
2025-02-24,H24,49320.871769337755,-435.3152638015639,4676.622807913314,53562.1793134495,1047.3681636410215,30,10800.0,0.9995123999997304
2025-02-25,H24,51011.08757282973,-963.8448395979304,2807.4816538083096,52854.724387040114,711.8440952464146,31,10667.650824804032,0.730530500000441
2025-02-26,H24,49112.023978554455,1625.4826540648617,1147.207596002946,51884.714228622266,336.4898710997543,18,10800.0,0.5958532999993622
2025-02-27,H24,46570.842256925884,10.869358051445445,4032.4668415893384,50614.17845656667,911.598026238386,29,10723.94184404642,1.9515305999998418
2025-02-28,H24,26995.694068485143,-1561.0920361429455,61.34665407615322,25495.948686418353,9.798219785362278,1,10800.0,0.5059793000000354
2025-03-01,H24,26858.41684682126,-2648.2291232653097,276.6295533429219,24486.817276898873,53.079228411226325,6,10800.0,0.44117780000033235
2025-03-02,H24,52419.86428874737,1251.7172114617729,3651.933088508388,57323.51458871753,743.2149716363197,19,10800.0,0.6014295000004495
2025-03-03,H24,53353.39003915941,-67.63308319161422,2064.3318719368986,55350.08882790469,467.2124295086056,21,10413.399479842597,3.3144578999999794
2025-03-04,H24,49145.8026803352,-977.7927623850819,3821.1193394115458,51989.12925736166,916.0633406849536,29,10095.156672168901,0.506080799999836
2025-03-05,H24,50556.483243153045,-1798.262171306285,5933.366497765462,54691.587569612224,1336.8021329524258,27,10077.270770510548,0.6419230999995307
2025-03-06,H24,47959.57965221981,-94.98604040679834,3549.0921581781004,51413.68576999111,805.9565715917075,24,10575.15070589011,0.614958800000295
2025-03-07,H24,32574.34499950177,-5050.6793665445475,40.60348137999,27564.26911433721,6.4650077828182475,1,10800.0,0.4362655999998424
2025-03-08,H24,23746.936368468552,-734.2317676532074,40.10245777836715,23052.807058593713,14.605942087542541,3,10800.0,0.41459020000002056
2025-03-09,H24,42653.17788116641,2702.78347535435,6841.715208141987,52197.67656466275,1710.4795790403618,43,10595.707576174369,0.5579913999999917
2025-03-10,H24,46050.858407924585,1785.7404157376577,2727.5814591503913,50564.18028281264,695.9878710188307,31,10720.527899560335,0.8707178999998177
2025-03-11,H24,41945.154828491985,6187.3846652776165,1405.3179465442654,49537.85744031387,344.44021395897755,20,10800.0,2.243154599999798
2025-03-12,H24,44727.76495505843,166.49806030170708,2440.5140870031864,47334.777102363325,698.1682230970068,31,10800.0,0.6547253999997338
2025-03-13,H24,48555.893676968524,-669.3214175788888,479.75279288191723,48366.32505227155,131.05342577182307,13,10800.0,0.7502072000002045
2025-03-14,H24,21771.997040598028,-896.5594569042202,699.7249639404803,21575.16254763429,118.70132137476257,6,10800.0,0.40748009999970236
2025-03-15,H24,23735.43791151383,-1564.5656916472044,470.91348855766944,22641.785708424293,111.3695677060383,7,10800.0,1.1638349000004382
2025-03-16,H24,45950.5292538331,-582.8474249766739,4301.390290171446,49669.07211902787,996.9491862447907,31,10800.0,1.7495191999996678
2025-03-17,H24,45381.84122446869,-1287.066734273396,2698.953552680883,46793.72804287618,627.825494071492,23,10800.0,1.2333236999998007
2025-03-18,H24,47159.69060143101,-2171.0067810131427,2424.9630778883197,47413.646898306186,572.8259052666723,30,10800.0,1.4975211000005402
2025-03-19,H24,40144.13569946919,4157.535341465376,1128.583753103088,45430.25479403765,290.3546193407107,21,10800.0,0.81758199999922
2025-03-20,H24,46675.75213110567,-172.07062942398127,2554.3687467923214,49058.050248474014,709.8996009402272,34,10800.0,3.560789300000124
2025-03-21,H24,21805.002195315865,-1750.0566145398693,725.3831903439326,20780.328771119926,112.62190869007532,4,10800.0,0.3661104000002524
2025-03-22,H24,20061.174460811293,212.24493104004384,16.788606620404178,20290.207998471742,7.645010229837965,2,10800.0,0.720480100000259
2025-03-23,H24,41756.83741414192,2949.730446227303,3741.6490748542924,48448.216935223514,960.5719657715435,34,10754.360987536707,0.916869200000292
2025-03-24,H24,42585.381834972555,290.87728105477714,1332.2867347705665,44208.5458507979,346.7870292800678,17,10800.0,0.9778480999998465
2025-03-25,H24,46109.756720628604,-762.024189175446,2200.9184926171665,47548.65102407032,679.5319239906867,33,10800.0,1.829444799999692
2025-03-26,H24,42548.958600214304,-761.3910187308043,739.3460285110361,42526.91360999453,245.46097097661158,17,10800.0,1.9360687999997026
2025-03-27,H24,43780.67268062046,-568.2761844089854,1297.4558246925324,44509.85232090401,446.6885907437978,22,10800.0,1.7859269000005042
2025-03-28,H24,21825.860400586273,-1146.1984714174127,1070.0556246842007,21749.717553853057,174.99746001773423,5,10800.0,0.4012750000001688
2025-03-29,H24,18366.33999413692,-244.81126912995654,390.9206666293854,18512.44939163635,63.36282675632182,4,10800.0,0.6087254000003668
2025-03-30,H24,42224.64025331217,56.51897925302603,2584.652380685136,44865.811613250335,856.0534681444287,31,10800.0,0.9851557000001776
2025-03-31,H24,35151.43974297547,9373.4846503915,2292.5448750643254,46817.46926843129,660.4637379602005,26,10800.0,0.78623830000015
2025-04-01,H24,42659.27598857325,1522.0529665567917,2505.1148118175174,46686.44376694756,770.3797129150294,39,10800.0,0.8034112999998797
2025-04-02,H24,42535.633058175124,837.2414698277468,1974.5051281498554,45347.37965615273,477.0247754664739,29,10800.0,5.217936099999861
2025-04-03,H24,43973.926482404124,-1570.1595095403277,1776.8262609961716,44180.593233859974,448.4180685663589,25,10800.0,0.44319919999952617
2025-04-04,H24,20940.944244244827,-1564.3559289505497,723.0399487206269,20099.628264014904,110.60538162225464,8,10800.0,0.4455114999991565
2025-04-05,H24,18755.1686469305,-636.821460287561,320.57582311297847,18438.92300975592,66.93421157832321,3,10800.0,0.4702639999995881
2025-04-06,H24,38099.371596920275,1771.6752889029524,5038.195416421428,44909.24230224465,1353.5724933801687,49,10743.649702407925,0.5069070999998075
2025-04-07,H24,35846.462403682104,2495.001844610867,2183.228017028043,40524.69226532101,582.5086065197844,27,10800.0,0.9867235000006076
2025-04-08,H24,47290.03531280444,-3674.0973481420674,996.6560006781958,44612.593965340566,228.26578497434028,15,10800.0,2.49546539999983
2025-04-09,H24,42236.92735002543,507.78606328632634,3180.9459768083766,45925.65939012013,703.9169754981679,26,10800.0,0.7843139000005976
2025-04-10,H24,40675.70867298823,734.1711032352987,2378.491718225418,43788.37149444895,529.2167891621243,22,10800.0,0.6187357999997403
2025-04-11,H24,18392.343821233524,-1230.1626588320437,3059.575625029305,20221.756787430786,487.71224699900546,13,10800.0,0.3668938999999227
2025-04-12,H24,20462.064305341417,-1347.7461437952586,104.4945525558331,19218.81271410199,34.995941077455285,4,10800.0,0.3851469999995061
2025-04-13,H24,36005.17840019317,1662.9640680980424,6414.199160303762,44082.34162859497,1643.5181780419362,43,10800.0,0.4595208999994611
2025-04-14,H24,42340.310686225996,-3110.825531803718,5200.169270641344,44429.65442506362,1160.6280057801955,33,10800.0,1.3394737999997233
2025-04-15,H24,37250.03473955163,1281.2024500265768,1535.2437375114946,40066.4809270897,346.5078717747702,21,10800.0,0.47236770000017714
2025-04-16,H24,38187.507689708815,2634.12124201158,1687.0980506984174,42508.72698241881,455.33765808103584,29,10800.0,1.0058450000001358
2025-04-17,H24,35430.1812150968,4189.809388589143,2139.542120469992,41759.532724155935,488.43108032048576,26,10787.788736159862,0.5930817999997089
2025-04-18,H24,19416.49680492234,-1706.9641489440542,2271.3366875344022,19980.869343512688,362.72202691104826,5,10800.0,0.3244471999992129
2025-04-19,H24,14577.512388335292,-113.43981560938609,2761.662567591543,17225.735140317447,505.47299633208206,13,10800.0,0.378834900000129
2025-04-20,H24,33328.99338771062,3881.814868536155,3647.80879814492,40858.617054391696,1037.5061282224356,38,10800.0,1.3724043000001984
2025-04-21,H24,39080.42115068731,-1990.460993515754,3391.770180115046,40481.7303372866,895.1699956895757,33,10794.373125822096,1.7143328999995902
2025-04-22,H24,33412.186336941566,5552.0454228472545,3243.500950225162,42207.73271001398,924.8508903186203,34,10800.0,1.8372253000002274
2025-04-23,H24,33908.79641268375,5171.820169025183,1744.660595774241,40825.27717748317,462.8032297543748,21,10800.0,0.5734797999998591
2025-04-24,H24,32647.07779426728,2305.922596099197,2487.113262804218,37440.113653170694,515.2359656647479,22,10800.0,0.44350230000009105
2025-04-25,H24,17358.834850926163,-1239.417882773173,1434.6846500755642,17554.101618228553,229.8270699625117,8,10800.0,0.347783399999571
2025-04-26,H24,15482.11905290316,-231.5610164218018,794.5551104538351,16045.113146935193,182.36567405064295,9,10800.0,0.6245068999996874
2025-04-27,H24,29010.525584724797,7630.798564492837,10803.809907630612,47445.13405684824,2581.3916827650028,48,10800.0,0.912786099999721
2025-04-28,H24,38709.832991400166,1434.4847386762597,2211.043184481881,42355.36091455831,481.79901127511573,19,10800.0,3.1447603000001436
2025-04-29,H24,34482.071364629955,456.4990705696389,3272.827190509913,38211.397625709506,678.4686091253819,23,10743.128527681027,2.0793346000000383
2025-04-30,H24,33068.00428762456,355.1928166181984,1612.865096634382,35036.06220087714,433.3088072996891,26,10685.194088846563,0.5310311999996884
2025-05-01,H24,36292.15964162285,486.78292774348404,8488.13195702976,45267.0745263961,1585.463072750969,39,10187.527850643806,0.467608299999938
2025-05-02,H24,20809.84672252964,-821.3476707007098,4234.549810728758,24223.048862557687,742.929204213758,19,10291.105596558962,0.35148170000047685
2025-05-03,H24,16191.493222891144,-93.14061181191632,3472.6283090420006,19570.98092012123,684.9250256892458,26,10191.777260301089,2.5741557999999714
2025-05-04,H24,34296.212699021984,2241.6440195374284,9919.383395329616,46457.24011388903,2475.751324416973,55,9708.632265032646,0.6006271000001107
2025-05-05,H24,36932.3706889647,2912.8900772117413,7162.658468596363,47007.9192347728,1612.0008223947384,39,9420.883648779212,0.8624601999999868
2025-05-06,H24,33340.950628242834,3923.1656955883464,6723.796385984366,43987.912709815544,1494.6133539186483,42,9075.993971067546,0.6504860000000008
2025-05-07,H24,36634.400862634284,3690.1773687081823,5037.018147991678,45361.59637933414,1096.9625929034626,30,8662.110972883793,2.8211150000001908
2025-05-08,H24,40147.6254731652,957.8318857555299,3607.348798783344,44712.80615770407,793.6984485695276,24,8900.572635460212,0.598251099999743
2025-05-09,H24,22730.9451066935,-752.8669407590265,1110.2180649659415,23088.296230900414,190.2712206395003,7,9543.505632536791,2.0645331999999144
2025-05-10,H24,18069.26290670789,1733.062051879795,416.01889796383847,20218.34385655152,91.5375708120375,4,10768.483746533895,0.4592388999999457
2025-05-11,H24,37084.1729966267,2163.549526407077,6043.331567715277,45291.05409074906,1462.1610757119083,43,10708.42820839209,2.2347356999998738
2025-05-12,H24,37408.216659391095,2469.552572290714,1801.560115153327,41679.32934683513,430.96659288104127,19,10800.0,1.1693259000003309
2025-05-13,H24,39542.564504592934,1527.6005301116559,1928.2122458776712,42998.37728058226,393.3771110433091,17,10693.524918165289,0.7787874999999076
2025-05-14,H24,40934.71678627585,1157.247161150685,874.7147991473761,42966.67874657391,277.5209465001175,15,10800.0,2.7924275000000307
2025-05-15,H24,37158.969718368266,5664.318208133888,1064.9859283491405,43888.27385485129,314.91717218647096,21,10800.0,0.49939249999988533
2025-05-16,H24,20251.320278658506,-1525.3086758113095,2310.9755633061536,21036.98716615335,393.1273874437749,12,10800.0,0.5255354000005354
2025-05-17,H24,17709.543882166286,-403.7044875325767,1524.2775884555701,18830.11698308928,370.1969838302865,16,10800.0,1.8330815999997867
2025-05-18,H24,38414.80704979616,798.2646851278753,2911.8244322401674,42124.8961671642,980.6925776775704,35,10800.0,0.9184562000000369
2025-05-19,H24,37476.14089384404,-999.6133156632777,2963.1716646390573,39439.69924281982,601.6964098592795,20,10690.534747517613,0.9115704000000733
2025-05-20,H24,39421.871029581045,-17.09065282451712,5461.277190077926,44866.05756683445,1108.1842705830434,32,10800.0,1.8932671000002301
2025-05-21,H24,35216.37359469324,4692.26772490469,2295.2728469751432,42203.91416657308,498.4052377088588,22,10800.0,0.9407261999995171
2025-05-22,H24,36335.44895471452,-56.81835702113088,4254.412992553323,40533.043590246714,942.8539837451079,34,10800.0,0.635160100000121
2025-05-23,H24,19544.250541106027,-390.2086878458658,2278.0354756578554,21432.077328918018,357.9333989193515,11,10800.0,0.3683699999996861
2025-05-24,H24,18612.658874126697,-558.5269132476749,44.64095854614529,18098.772919425166,6.755492764364931,2,10800.0,0.7575634999998329
2025-05-25,H24,33516.37061938965,5095.389459654015,5168.266407488415,43780.02648653208,1286.6490421898066,42,10800.0,0.6485451999997167
2025-05-26,H24,36345.20502069256,4394.139288517414,1688.911801652147,42428.25611086212,338.15511034892404,19,10800.0,3.01509440000018
2025-05-27,H24,34835.56831290873,3737.2430404429847,1971.2867460649932,40544.098099416704,486.91654284681414,30,10800.0,2.198327799999788
2025-05-28,H24,37763.33319440532,3879.1739890398235,951.9788521118433,42594.48603555699,370.02181302124643,19,10800.0,1.250318100000186
2025-05-29,H24,37054.88830658359,4991.3700694664485,3312.861071733135,45359.119447783174,799.5073678011746,27,10783.845427675167,1.5117927999999665
2025-05-30,H24,22981.658614003267,-1446.1732358719582,148.9123020935483,21684.397680224854,22.116783319998262,1,10800.0,0.40166610000005676
2025-05-31,H24,16790.92032024462,904.6699904289742,1346.2370375286937,19041.827348202285,289.88514125823053,13,10800.0,0.5963243999999577
2025-06-01,H24,45444.558646460515,4025.2471603785716,13736.345370343008,63206.151177182095,3954.513376936948,61,10024.329236569909,1.6991367000000537
2025-06-02,H24,52448.60145068966,447.35332523029865,5065.911663434985,57961.86643935495,1510.90805415182,39,9748.523669055592,1.6546525000003385
2025-06-03,H24,44874.796522591365,7502.211510238154,7155.753301624926,59532.761334454444,1873.6105967180715,48,9604.652993425829,2.1206145000001015
2025-06-04,H24,52031.93656314911,-462.5691107281832,9233.96172233631,60803.32917475724,2765.1796061984323,56,9091.987172227373,0.9649433000004137
2025-06-05,H24,47179.46318909496,5509.148648544058,7900.0850941914205,60588.69693183044,2102.2878178561814,50,8651.245969266278,2.8443083000001934
2025-06-06,H24,32688.106243582115,-3602.4547436853777,4294.988901156059,33380.64040105279,954.2209530233283,28,8336.947319713192,1.5042721000004349
2025-06-07,H24,30255.479539772066,-2307.164490981724,1153.3117622527502,29101.62681104309,217.30153353724208,8,8766.510844818544,2.537452399999438
2025-06-08,H24,41423.82021593142,9804.919077624396,4318.444123744198,55547.18341730002,1210.2658466242704,40,8897.593127066462,1.809758100000181
2025-06-09,H24,57961.29841073949,418.9449199679029,579.3690798584842,58959.612410565875,253.36880275513928,13,9225.128474509482,3.6536850000002232
2025-06-10,H24,55617.522838793375,-117.13546716082064,126.86654189426639,55627.25391352682,57.0007560023937,5,9744.658383753631,1.5694642000003114
2025-06-11,H24,56481.31551247592,2425.804657739716,1836.7969928365774,60743.91716305222,442.64683916108453,14,10348.52341316785,2.4227194999994026
2025-06-12,H24,52871.32896910363,3422.7718212207546,930.229963088053,57224.33075341244,313.899019982309,12,10800.0,2.8009127000000262
2025-06-13,H24,39054.12695191176,-3873.889233440231,414.96886970659426,35595.206588178124,66.24127402272988,3,10800.0,3.593638700000156
2025-06-14,H24,39456.311159265184,-5364.825191920395,247.78892541210388,34339.27489275689,64.54315984610389,2,10800.0,0.5204772000001867
2025-06-15,H24,45078.27903950904,8472.994602703853,4335.522314320882,57886.79595653378,1064.7914444977132,38,10486.103186547962,1.1976115999996182
2025-06-16,H24,54989.831601732636,7939.680952679692,391.62323820874735,63321.13579262108,106.58552029412772,9,10800.0,0.573195499999656
2025-06-17,H24,54239.28126601997,2022.2894733192031,1207.3595681974784,57468.93030753665,315.97087474596054,24,10800.0,1.8601989000003414
2025-06-18,H24,55334.731574037956,1925.5127541043373,408.3595290786067,57668.6038572209,120.80842575868874,11,10800.0,0.8012986000003366
2025-06-19,H24,50449.33377317418,5771.914171590657,1530.9604460827618,57752.2083908476,396.1497021548786,20,10800.0,0.8750774999998612
2025-06-20,H24,35658.84351802786,-3855.390655436445,271.6001269914396,32075.05298958286,45.97335842545908,3,10800.0,0.4530479000000014
2025-06-21,H24,27112.69172410454,-291.3339998061599,0.0,26821.35772429838,0.0,0,10800.0,0.9694109000001845
2025-06-22,H24,44185.50041473699,5218.110295553393,3489.113250393549,52892.723960683936,1117.0789036061103,40,10076.80888229456,0.8592498000002706
2025-06-23,H24,48699.0103285846,1752.483674026814,2721.722049533504,53173.21605214492,635.8923544626866,20,10508.016606494308,1.0733542999996644
2025-06-24,H24,59571.36470886186,458.29162424100286,950.096018974874,60979.75235207773,308.6287213639338,16,10800.0,0.5888638999999785
2025-06-25,H24,49465.791081945004,4367.209521551587,2612.0228502085383,56445.02345370513,557.9988096548024,15,10800.0,0.5933178000000225
2025-06-26,H24,53856.65907878106,-246.1222780292252,493.81098683853685,54104.34778759037,116.3774007389388,10,10800.0,0.97601799999984
2025-06-27,H24,32594.230284807778,-4287.863275912573,3252.702618821939,31559.069627717145,499.15436283853643,12,10800.0,0.6604235999989214
2025-06-28,H24,26905.728311611572,-326.29922755163227,34.050709002039646,26613.47979306198,15.518434400767092,2,10800.0,0.5050593999999364
2025-06-29,H24,41653.522533376075,9922.501934365155,5761.3462608633645,57337.37072860459,1511.4019487130297,40,10602.937850266013,0.4954551000005267
2025-06-30,H24,49466.274418500085,5724.824110362493,1574.1021989290834,56765.200727791664,489.3168004210585,21,10405.29923806723,0.817899899999702
2025-07-01,H24,47207.83336594548,8594.116635168924,11996.341391377306,67798.29139249171,4016.27577028012,57,8870.742113331919,0.7082569999997759
2025-07-02,H24,57654.91061216575,-1994.7694096304645,9634.170069976746,65294.31127251204,2585.0398847972046,47,8201.532296420231,1.4729275999998208
2025-07-03,H24,56167.17520803858,1837.7061801033983,10842.025024175487,68846.90641231746,3095.4109980102107,58,8261.06684966671,3.7040087000000312
2025-07-04,H24,27592.757291240483,4855.243242746282,2667.854303883044,35115.85483786981,810.4812079794605,33,8163.357365725442,2.270154900000307
2025-07-05,H24,25396.66354326994,1972.1814622225102,3230.347197537377,30599.192203029826,1112.0545721477185,29,8273.070239398336,1.5445426999999654
2025-07-06,H24,44486.68987606789,16958.913944938435,8938.635350841405,70384.23917184773,2801.676465377577,55,7851.242751340865,2.9092623999999887
2025-07-07,H24,49958.2085085466,2344.3878978960292,5642.525721380299,57945.12212782293,1953.2075886509374,45,7688.432366265128,3.1189512999994804
2025-07-08,H24,58927.25112496513,377.5373786798929,368.45284758489925,59673.241351229924,100.67907311813269,5,8167.049272053564,0.9961160000002565
2025-07-09,H24,56318.324974916075,1997.3413406361374,878.9711760016128,59194.637491553825,219.9027059962621,11,8532.605170088324,4.481229900000471
2025-07-10,H24,54132.8544745594,3836.538169909287,958.2962437793917,58927.68888824807,225.389457198679,9,8837.848507435489,0.835352900000089
2025-07-11,H24,43008.91032008983,-4218.547712208537,1312.4012412877507,40102.763849169045,207.93939168071128,6,9774.231211673108,2.6925806999997803
2025-07-12,H24,34631.93623935692,3667.6041320559225,0.0,38299.54037141284,0.0,0,10800.0,0.7609181000002536
2025-07-13,H24,56295.05017846175,-552.2596256639822,2702.2214152275906,58445.01196802536,647.9552576858841,22,10467.590621227018,0.6439809000003152
2025-07-14,H24,56302.5418009195,748.6504970331769,767.4947965836934,57818.68709453636,162.9999767303053,8,10800.0,0.5822518999998465
2025-07-15,H24,56835.848694841545,-1456.6973585668864,1812.8115716747116,57191.96290794937,441.35326043905883,18,10800.0,1.4192133999999896
2025-07-16,H24,54930.85528700506,2217.776118171034,1028.2212211244027,58176.852626300504,254.6169864452439,7,10800.0,0.8301320999999007
2025-07-17,H24,53487.937879069694,2873.678019114559,1814.275343650361,58175.891241834615,510.05470792321864,14,10800.0,0.626073599999927
2025-07-18,H24,42707.787034631576,-4228.770605719277,719.0281041226337,39198.04453303493,113.0343753051541,4,10800.0,0.5249712999998337
2025-07-19,H24,37135.003574742004,-351.3609178719416,13.266362044626941,36796.90901891469,6.057294202419371,2,10800.0,2.310273299999608
2025-07-20,H24,46390.7061182231,9777.087467974414,3695.025960114559,59862.81954631207,1188.4416351326654,38,10672.719388511325,0.5628665000003821
2025-07-21,H24,55064.03393948531,1576.1476272554526,1146.6672041499119,57786.84877089067,357.8673701953322,17,10800.0,3.529226700000436
2025-07-22,H24,63753.66826180005,-1742.2843659871685,855.2864357593745,62866.670331572255,215.18500448840672,7,10800.0,0.7774771000003966
2025-07-23,H24,60016.61930252724,914.1277420410836,417.0528159390963,61347.79986050742,150.4185229746229,10,10792.641649175985,0.7858541999999034
2025-07-24,H24,63000.906689709125,-2159.019932242081,554.6561133138698,61396.54287078091,167.22766595224437,7,10800.0,0.8366728999994848
2025-07-25,H24,36155.97320005549,-250.99288984845907,2790.693691038072,38695.674001245105,455.64613931900885,7,10800.0,0.9517660999999862
2025-07-26,H24,34301.46898900808,-1444.070569468216,237.72333819644814,33095.121757736306,63.342913056631474,4,10800.0,0.40459710000004634
2025-07-27,H24,55842.35706075892,1298.9985192547038,3098.9906117604946,60240.346191774115,775.5605445563486,18,10800.0,1.8547840999999607
2025-07-28,H24,56603.64728180342,1555.0239208712012,1997.8178419794417,60156.48904465407,458.3343960797081,21,10800.0,2.2823862000004738
2025-07-29,H24,55528.25038154046,2093.527856119339,1232.6797011031565,58854.457938762964,248.4989110246885,13,10748.050731780786,1.5122427000001153
2025-07-30,H24,52067.24054281334,6567.540035848535,912.7460523418126,59547.52663100369,245.17461238874438,10,10800.0,1.2081619000005048
2025-07-31,H24,52659.02365646574,4667.47032953464,2128.84187099699,59455.33585699737,511.3236528747692,16,10639.103725748198,0.7006029999997736
2025-08-01,H24,34268.45201481335,-3014.2179639544543,2423.314311340057,33677.548362198955,385.93731898009617,5,10800.0,0.3812815999999657
2025-08-02,H24,33332.733769277336,-1143.7866870808505,462.1994383002972,32651.146520496783,73.84658162953461,3,10800.0,0.806260100000145
2025-08-03,H24,43529.46338811658,8239.007653141774,4651.87295729152,56420.34399854987,1130.5342541587888,31,10508.459440557535,1.4126664999994318
2025-08-04,H24,51550.04461072783,1021.021007905081,1725.243062403791,54296.3086810367,401.5439207680069,12,10462.27421839879,0.9061233999996148
2025-08-05,H24,50551.44979382311,2831.977126881022,498.49647166913064,53881.92339237326,109.61203968443918,8,10800.0,0.7521567999997387
2025-08-06,H24,54235.332014686355,-1061.1682120780092,1646.5423219390063,54820.70612454735,404.8453570174878,21,10800.0,1.3025777999996535
2025-08-07,H24,51350.29603602958,1700.333276835096,1147.01312677124,54197.642439635914,400.2888226605367,14,10800.0,0.41886879999992743
2025-08-08,H24,32186.75519449421,-1731.1007525494754,2474.385453453694,32930.039895398426,397.07383985565923,8,10800.0,0.5599993999999242
2025-08-09,H24,29906.885832199103,-492.30932376473845,133.9970315129146,29548.57353994728,54.29108895999042,4,10800.0,1.768524399999933
2025-08-10,H24,45995.0586758155,5065.362503208923,3270.480794566023,54330.901973590444,996.9265576084397,33,10448.376854111768,0.789511400000265
2025-08-11,H24,49408.529308120735,1764.295313483454,1766.4462966202436,52939.27091822443,407.79450928522186,18,10268.216523096527,1.8534609999996974
2025-08-12,H24,52140.29386355558,742.2025626444251,1853.8821814999296,54736.37860769993,479.99338109645987,15,10290.661456453532,1.310284099999535
2025-08-13,H24,48855.04221605057,1135.3386403157665,2120.2860009501833,52110.666857316515,498.9975140116551,24,10768.239761336583,1.0319853000000876
2025-08-14,H24,52266.867004047606,1088.2819091268693,776.6132604708287,54131.7621736453,211.7874319128014,10,10800.0,0.7538061999998718
2025-08-15,H24,34172.18296294435,-2462.7969585076034,1167.6464366757364,32877.03244111249,192.03187315464652,6,10800.0,0.45741940000016257
2025-08-16,H24,34401.017578226216,-2844.1274361484934,1100.8195369471464,32657.70967902487,172.98192820392705,7,10800.0,0.4126512000002549
2025-08-17,H24,54423.93627506062,-899.8741924669083,1047.360471227234,54571.42255382095,243.5517041908277,9,10800.0,0.7379995999999664
2025-08-18,H24,46989.73103086832,3997.2281957205055,3080.523904883799,54067.483131472625,839.9246407176772,31,10204.638432375623,0.6463715999998385
2025-08-19,H24,51116.566911547554,-258.1166704123206,2938.8967106035425,53797.34695173878,591.767642394937,17,10489.063736660368,1.318243799999891
2025-08-20,H24,52440.55262962132,3679.5343068990846,1515.6843766777095,57635.771313198115,388.47381893049703,18,10596.553686088766,1.119762699999228
2025-08-21,H24,52815.62299112856,-704.7816972612178,1606.3730825906239,53717.21437645797,321.1145291370558,11,10800.0,0.5640619999994669
2025-08-22,H24,32716.79035923181,-1278.226607329532,1629.0273525255973,33067.59110442788,255.09707866241735,5,10800.0,0.44443890000002284
2025-08-23,H24,28105.669461976806,476.8488789093941,202.8594135918393,28785.37775447804,37.18176579440712,4,10800.0,0.408510600000227
2025-08-24,H24,48921.51287305,3736.369279283704,1517.741407615917,54175.62355994962,348.5914875452803,18,10800.0,1.863496799999666
2025-08-25,H24,61668.55163334685,-3497.9767785457907,671.9150589272799,58842.48991372834,244.0825796572944,15,10217.05388037952,0.6647586000003685
2025-08-26,H24,51497.58558742615,-798.871995726117,246.8655993158177,50945.579191015844,77.0315798398351,7,10627.75768582401,0.7716235000002598
2025-08-27,H24,49074.0565722742,5177.858343412873,1576.4732258678291,55828.388141554904,446.38166179949644,20,10136.08975719797,2.9129416999999194
2025-08-28,H24,48849.39435263479,6203.867053255199,2165.247765615348,57218.509171505335,452.7933343732359,19,10072.676827731051,1.0816940000004251
2025-08-29,H24,37968.13055361224,-3922.2915633197276,2531.2526476937037,36577.09163798622,394.3907600593449,8,10497.68691086352,0.5134478999998464
2025-08-30,H24,30686.725232088058,-982.693647130231,262.00398174253974,29966.035566700364,52.97468880991727,4,10800.0,4.211373199999798
2025-08-31,H24,46064.85692883605,7570.057443492733,2772.5804434159027,56407.494815744685,755.7468804858531,22,10800.0,0.5946320000002743
2025-09-01,H24,55607.00519462282,-3972.2001240654226,0.0,51634.8050705574,0.0,0,10800.0,1.1830736000001707
2025-09-02,H24,48822.89113027164,326.56024202333833,909.2097633012849,50058.66113559626,172.54112813199595,5,10800.0,1.1056644999998753
2025-09-03,H24,49784.22011513391,-391.1301018397247,29.60123790818123,49422.69125120236,13.470415430344133,1,10800.0,1.0294454000004407
2025-09-04,H24,50212.931950232,-1617.2424822155126,365.0061717182695,48960.69563973475,100.12184825210522,4,10800.0,1.8704868000004353
2025-09-05,H24,33481.57973968579,-3179.233658813751,415.7668877246182,30718.112968596655,64.03667281652429,2,10800.0,0.3469758999995065
2025-09-06,H24,26872.04063610411,-1620.9530132441564,1187.7407166492,26438.828339509153,189.40907189196014,4,10800.0,0.46154380000052697
