date,t,interval,price,load_kw,pv_kw,grid_kwh,charge_plan_kwh,discharge_plan_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-11-15,0,0:00-0:10,0.4248,2422.0646,0.0,1292.5880850647186,833.3333333333333,0.0,833.3333333333333,0.0,0.0,55.57731839805206,6283.991271914936,7033.991271914936,549.0914185354925,0.0
2025-11-15,1,0:10-0:20,0.4245,2420.5544,0.0,1291.0489179214815,833.3333333333333,0.0,833.3333333333333,0.0,0.0,54.28985125481495,7033.991271914936,7783.991271914936,548.0502656576689,0.0
2025-11-15,2,0:20-0:30,0.4269,2517.11,0.0,1301.8833133400249,833.3333333333333,0.0,833.3333333333333,0.0,0.0,49.031646673358296,7783.991271914936,8533.991271914936,555.7739864648566,0.0
2025-11-15,3,0:30-0:40,0.4272,2516.8892,0.0,1208.720537242173,753.7822439084428,0.0,753.7822439084428,0.0,0.0,35.4567600003968,8533.991271914936,9212.395291432535,516.3654135098562,0.0
2025-11-15,4,0:40-0:50,0.4271,2531.2965,0.0,1287.2721022678018,833.3333333333333,0.0,833.3333333333333,0.0,0.0,32.05601893446851,9212.395291432535,9962.395291432535,549.7939148785781,0.0
2025-11-15,5,0:50-1:00,0.4285,2570.87,0.0,433.12823970269443,0.0,0.0,0.0,0.0,0.0,4.649906369361133,9962.395291432535,9962.395291432535,185.59545071260456,0.0
2025-11-15,6,1:00-1:10,0.4311,2532.3563,0.0,469.00186843368544,0.0,0.0,0.0,0.0,0.0,46.942485100352144,9962.395291432535,9962.395291432535,202.18670548176178,0.0
2025-11-15,7,1:10-1:20,0.4302,2568.7917,0.0,467.25440718071565,0.0,0.0,0.0,0.0,0.0,39.12245718071563,9962.395291432535,9962.395291432535,201.01284596914388,0.0
2025-11-15,8,1:20-1:30,0.4279,2677.97,0.0,461.889754132701,0.0,0.0,0.0,0.0,0.0,15.561420799367738,9962.395291432535,9962.395291432535,197.64262579338276,0.0
2025-11-15,9,1:30-1:40,0.4312,2680.6473,0.0,447.56884527894806,0.0,0.0,0.0,0.0,0.0,0.7942952789480842,9962.395291432535,9962.395291432535,192.9916860842824,0.0
2025-11-15,10,1:40-1:50,0.4333,2578.0038,0.0,434.40445065441315,0.0,0.0,0.0,0.0,0.0,4.737150654413199,9962.395291432535,9962.395291432535,188.2274484685572,0.0
2025-11-15,11,1:50-2:00,0.4311,2495.83,0.0,434.76700454211675,0.0,0.0,0.0,0.0,0.0,18.795337875450116,9962.395291432535,9962.395291432535,187.42805565810653,0.0
2025-11-15,12,2:00-2:10,0.4293,2552.6229,0.0,439.6133749240795,0.0,0.0,0.0,0.0,0.0,14.17622492407952,9962.395291432535,9962.395291432535,188.72602185490734,0.0
2025-11-15,13,2:10-2:20,0.4324,2542.4112,0.0,469.38708100044425,0.0,0.0,0.0,0.0,0.0,45.65188100044429,9962.395291432535,9962.395291432535,202.9629738245921,0.0
2025-11-15,14,2:20-2:30,0.4367,2472.95,0.0,479.5483262174376,0.0,0.0,0.0,0.0,0.0,67.38999288410429,9962.395291432535,9962.395291432535,209.418754059155,0.0
2025-11-15,15,2:30-2:40,0.4348,2559.7545,0.0,476.4878836558048,0.0,0.0,0.0,0.0,0.0,49.862133655804826,9962.395291432535,9962.395291432535,207.17693181354394,0.0
2025-11-15,16,2:40-2:50,0.4335,2672.0219,0.0,464.64855090805696,0.0,0.0,0.0,0.0,0.0,19.311567574723597,9962.395291432535,9962.395291432535,201.4251468186427,0.0
2025-11-15,17,2:50-3:00,0.4357,2712.1,0.0,462.3702246549181,0.0,0.0,0.0,0.0,0.0,10.353557988251453,9962.395291432535,9962.395291432535,201.4547068821478,0.0
2025-11-15,18,3:00-3:10,0.4374,2711.6393,0.0,500.33432347552184,0.0,0.0,0.0,0.0,0.0,48.39444014218856,9962.395291432535,9962.395291432535,218.84623308819326,0.0
2025-11-15,19,3:10-3:20,0.4371,2725.1951,0.0,462.06309821148636,0.0,0.0,0.0,0.0,0.0,7.863914878153082,9962.395291432535,9962.395291432535,201.96778022824068,0.0
2025-11-15,20,3:20-3:30,0.4356,2757.44,0.0,417.79919731400435,0.0,0.0,0.0,0.0,41.77413601932898,0.0,9962.395291432535,9962.395291432535,181.99333034998028,90.98406825009852
2025-11-15,21,3:30-3:40,0.4353,2762.248,0.0,438.5143838300772,0.0,0.0,0.0,0.0,21.860282836589477,0.0,9962.395291432535,9962.395291432535,190.88531128123262,47.57890559383699
2025-11-15,22,3:40-3:50,0.436,2712.6536,0.0,458.407208760259,0.0,0.0,0.0,0.0,0.0,6.29827542692567,9962.395291432535,9962.395291432535,199.8655430194729,0.0
2025-11-15,23,3:50-4:00,0.4378,2708.14,0.0,465.0400334795064,0.0,0.0,0.0,0.0,0.0,13.683366812839779,9962.395291432535,9962.395291432535,203.59452665732792,0.0
2025-11-15,24,4:00-4:10,0.4401,2850.4759,0.0,442.94832646374454,0.0,0.0,0.0,0.0,32.13099020292208,0.0,9962.395291432535,9962.395291432535,194.94155847669396,70.70424394153002
2025-11-15,25,4:10-4:20,0.4389,2790.3034,0.0,459.7948536149056,0.0,0.0,0.0,0.0,5.255713051761006,0.0,9962.395291432535,9962.395291432535,201.80396125158208,11.533662292089529
2025-11-15,26,4:20-4:30,0.4364,2609.77,0.0,477.363176246173,0.0,0.0,0.0,0.0,0.0,42.40150957950635,9962.395291432535,9962.395291432535,208.3212901138299,0.0
2025-11-15,27,4:30-4:40,0.4393,2725.9314,0.0,490.57659721490745,0.0,0.0,0.0,0.0,0.0,36.25469721490748,9962.395291432535,9962.395291432535,215.51029915650886,0.0
2025-11-15,28,4:40-4:50,0.4422,2737.8841,0.0012,482.22575919573796,0.0,0.0,0.0,0.0,0.0,25.91194252907127,9962.395291432535,9962.395291432535,213.2402307163553,0.0
2025-11-15,29,4:50-5:00,0.4395,2600.21,0.0,480.332230324601,0.0,0.0,0.0,0.0,0.0,46.96389699126769,9962.395291432535,9962.395291432535,211.10601522766214,0.0
2025-11-15,30,5:00-5:10,0.4333,2683.605,0.0,459.57708435453037,0.0,0.0,0.0,0.0,0.0,12.309584354530386,9962.395291432535,9962.395291432535,199.134750650818,0.0
2025-11-15,31,5:10-5:20,0.4439,2770.8276,0.0164,457.2696031550123,0.0,0.0,0.0,0.0,4.532263511654355,0.0,9962.395291432535,9962.395291432535,202.98197684050996,10.05935886411684
2025-11-15,32,5:20-5:30,0.4301,2752.8,0.0,460.90916888322795,0.0,0.0,0.0,0.0,0.0,2.1091688832279374,9962.395291432535,9962.395291432535,198.23703353667634,0.0
2025-11-15,33,5:30-5:40,0.3713,2748.7253,0.0,1333.1793674817086,833.3333333333333,0.0,833.3333333333333,0.0,0.0,41.72515081504207,9962.395291432535,10712.395291432535,495.00949914595844,0.0
2025-11-15,34,5:40-5:50,0.5708,2744.9571,0.2282,0.0,0.0,514.0457010599156,0.0,457.45481666666666,0.0,0.0,10712.395291432535,10204.112161802905,0.0,0.0
2025-11-15,35,5:50-6:00,0.9099,2680.35,0.0,0.0,0.0,535.8973167767473,0.0,446.72499999999997,0.0,0.0,10204.112161802905,9707.751050691793,0.0,0.0
2025-11-15,36,6:00-6:10,0.9368,2549.5693,0.0,0.0,0.0,525.7343806170958,0.0,424.9282166666667,0.0,0.0,9707.751050691793,9235.60858772883,0.0,0.0
2025-11-15,37,6:10-6:20,0.8758,2599.1301,3.1789,0.0,0.0,515.7952098973235,0.0,432.6585333333333,0.0,0.0,9235.60858772883,8754.876884025127,0.0,0.0
2025-11-15,38,6:20-6:30,0.8759,2750.64,0.0,0.0,0.0,512.733188471443,0.0,458.43999999999994,0.0,0.0,8754.876884025127,8245.49910624735,0.0,0.0
2025-11-15,39,6:30-6:40,0.8601,2706.4819,0.0,0.0,0.0,537.8824638328697,0.0,451.0803166666667,0.0,0.0,8245.49910624735,7744.298754395497,0.0,0.0
2025-11-15,40,6:40-6:50,0.8442,2824.1306,53.6488,0.0,0.0,527.1349764253678,0.0,461.74696666666665,0.0,0.0,7744.298754395497,7231.2465692103115,0.0,0.0
2025-11-15,41,6:50-7:00,0.8334,3174.36,253.05,0.0,0.0,532.7878419601343,0.0,486.88499999999993,0.0,0.0,7231.2465692103115,6690.263235876978,0.0,0.0
