date,t,interval,price,load_kw,pv_kw,grid_kwh,charge_plan_kwh,discharge_plan_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-09-21,0,0:00-0:10,0.4248,3447.8751,0.0,629.6948552449924,-0.0,0.0,-0.0,0.0,0.0,55.04900524499237,8434.549631288835,8434.549631288835,267.4943745080728,0.0
2025-09-21,1,0:10-0:20,0.4245,3261.3448,0.0,601.0895947177513,0.0,0.0,0.0,0.0,0.0,57.53212805108467,8434.549631288835,8434.549631288835,255.1625329576854,0.0
2025-09-21,2,0:20-0:30,0.4269,3405.47,0.0,554.2916765458646,0.0,0.0,0.0,0.0,13.2866567874687,0.0,8434.549631288835,8434.549631288835,236.62711671742957,28.360368912851943
2025-09-21,3,0:30-0:40,0.4272,3604.2079,0.0,1426.692244727509,833.3333333333333,0.0,825.9909280608424,0.0,0.0,0.0,8434.549631288835,9177.941466543594,609.4829269475919,0.0
2025-09-21,4,0:40-0:50,0.4271,3635.0625,0.0,1456.1737276812498,833.3333333333333,0.0,833.3333333333333,0.0,0.0,16.996644347916572,9177.941466543594,9927.941466543594,621.9317990926618,0.0
2025-09-21,5,0:50-1:00,0.4285,3485.08,0.0,588.1434642590717,-0.0,0.0,-0.0,0.0,0.0,7.296797592405142,9927.941466543594,9927.941466543594,252.01947443501223,0.0
2025-09-21,6,1:00-1:10,0.4311,3331.2098,0.0,578.8005577977427,0.0,0.0,0.0,0.0,0.0,23.59892446440938,9927.941466543594,9927.941466543594,249.52092046660687,0.0
2025-09-21,7,1:10-1:20,0.4302,3345.8758,0.0,716.6208410275156,128.2781874568496,0.0,128.2781874568496,0.0,0.0,30.696686903999364,9927.941466543594,10043.391835254759,308.29028581003723,0.0
2025-09-21,8,1:20-1:30,0.4279,3501.33,0.0,544.2884573425014,-0.0,0.0,-0.0,0.0,39.266542657498576,0.0,10043.391835254759,10043.391835254759,232.90103089685633,84.0107680157182
2025-09-21,9,1:30-1:40,0.4312,3601.6224,0.0,572.0765311990258,0.0,0.0,0.0,0.0,28.1938688009742,0.0,10043.391835254759,10043.391835254759,246.67940025301994,60.78598113490038
2025-09-21,10,1:40-1:50,0.4333,3571.0288,0.0,594.256114611379,0.0,0.0,0.0,0.0,0.9153520552877126,0.0,10043.391835254759,10043.391835254759,257.4911744611105,1.9831102277808295
2025-09-21,11,1:50-2:00,0.4311,3483.7,0.0,584.497570155698,0.0,0.0,0.0,0.0,0.0,3.880903489031425,10043.391835254759,10043.391835254759,251.9769024941214,0.0
2025-09-21,12,2:00-2:10,0.4293,3492.3886,0.0,592.9278222321539,0.0,0.0,0.0,0.0,0.0,10.86305556548723,10043.391835254759,10043.391835254759,254.54391408426366,0.0
2025-09-21,13,2:10-2:20,0.4324,3589.5574,0.0,569.0281077534736,0.0,0.0,0.0,0.0,29.231458913193023,0.0,10043.391835254759,10043.391835254759,246.04775379260198,63.19841417032332
2025-09-21,14,2:20-2:30,0.4367,3633.53,0.0,567.8621329086026,0.0,0.0,0.0,0.0,37.72620042473079,0.0,10043.391835254759,10043.391835254759,247.98539344118674,82.37515862739968
2025-09-21,15,2:30-2:40,0.4348,3490.741,0.0,562.381022801025,0.0,0.0,0.0,0.0,19.40914386564168,0.0,10043.391835254759,10043.391835254759,244.52326871388567,42.195478763905015
2025-09-21,16,2:40-2:50,0.4335,3421.6297,0.0,576.767279121915,0.0,0.0,0.0,0.0,0.0,6.4956624552482936,10043.391835254759,10043.391835254759,250.02861549935014,0.0
2025-09-21,17,2:50-3:00,0.4357,3569.15,0.0,566.9720325366825,0.0,0.0,0.0,0.0,27.886300796650858,0.0,10043.391835254759,10043.391835254759,247.02971457623255,60.75030628550388
2025-09-21,18,3:00-3:10,0.4374,3803.0909,0.0,572.0532806837339,0.0,0.0,0.0,0.0,61.795202649599446,0.0,10043.391835254759,10043.391835254759,250.2161049710652,135.146108194674
2025-09-21,19,3:10-3:20,0.4371,3788.0115,0.0,588.0587585777557,0.0,0.0,0.0,0.0,43.27649142224425,0.0,10043.391835254759,10043.391835254759,257.04048337433704,94.58077200331479
2025-09-21,20,3:20-3:30,0.4356,3581.06,0.0,596.0199403194027,0.0,0.0,0.0,0.0,0.823393013930513,0.0,10043.391835254759,10043.391835254759,259.62628600313184,1.7933499843406573
2025-09-21,21,3:30-3:40,0.4353,3560.3734,0.0,604.1781981561387,0.0,0.0,0.0,0.0,0.0,10.782631489472124,10043.391835254759,10043.391835254759,262.9987696573672,0.0
2025-09-21,22,3:40-3:50,0.436,3625.9957,0.0,593.1424490323061,0.0,0.0,0.0,0.0,11.190167634360478,0.0,10043.391835254759,10043.391835254759,258.6101077780855,24.394565442905844
2025-09-21,23,3:50-4:00,0.4378,3644.53,0.0,597.1948611980251,0.0,0.0,0.0,0.0,10.226805468641487,0.0,10043.391835254759,10043.391835254759,261.45191023249544,22.386477170856217
2025-09-21,24,4:00-4:10,0.4401,3607.9089,0.0024,615.1910256483127,0.0,0.0,0.0,0.0,0.0,13.873275648312756,10043.391835254759,10043.391835254759,270.7455703878224,0.0
2025-09-21,25,4:10-4:20,0.4389,3639.1569,0.0,607.3982610138424,0.0,0.0,0.0,0.0,0.0,0.8721110138425274,10043.391835254759,10043.391835254759,266.58709675897546,0.0
2025-09-21,26,4:20-4:30,0.4364,3745.51,0.0,578.4786312303248,0.0,0.0,0.0,0.0,45.77303543634184,0.0,10043.391835254759,10043.391835254759,252.44807466891376,99.8767633220979
2025-09-21,27,4:30-4:40,0.4393,3796.0297,0.0339,592.4526742889898,0.0,0.0,0.0,0.0,40.21329237767685,0.0,10043.391835254759,10043.391835254759,260.2644598151532,88.32849670756721
2025-09-21,28,4:40-4:50,0.4422,3704.2665,0.0,607.3079283006725,0.0,0.0,0.0,0.0,10.069821699327463,0.0,10043.391835254759,10043.391835254759,268.55156589455737,22.26437577721302
2025-09-21,29,4:50-5:00,0.4395,3554.38,0.0,589.316550881676,0.0,0.0,0.0,0.0,3.080115784990653,0.0,10043.391835254759,10043.391835254759,259.00462411249663,6.7685544375169595
2025-09-21,30,5:00-5:10,0.4333,3540.4909,0.4729,589.0913855210546,0.0,0.0,0.0,0.0,0.9116144789453119,0.0,10043.391835254759,10043.391835254759,255.25329734627297,1.9750127686350183
2025-09-21,31,5:10-5:20,0.4439,3660.1622,0.0,595.9102798984333,0.0,0.0,0.0,0.0,14.116753434900033,0.0,10043.391835254759,10043.391835254759,264.52457324691454,31.332134248760624
2025-09-21,32,5:20-5:30,0.4301,3747.7,0.0,635.0013834687095,-0.0,0.0,-0.0,0.0,0.0,10.38471680204293,10043.391835254759,10043.391835254759,273.1140950298919,0.0
2025-09-21,33,5:30-5:40,0.3713,3702.6319,6.586,1431.0744810927222,833.3333333333333,0.0,815.0668310927222,0.0,0.0,0.0,10043.391835254759,10776.951983238208,531.3579548297278,0.0
2025-09-21,34,5:40-5:50,0.5708,4095.6561,0.0,628.1944140947078,0.0,-0.0,0.0,-0.0,54.41493590529217,0.0,10776.951983238208,10776.951983238208,358.5733715652592,155.30022707370387
2025-09-21,35,5:50-6:00,0.9099,4773.71,0.0,0.0,0.0,776.0459077227812,0.0,776.0459077227812,19.57242561055216,0.0,10776.951983238208,9914.678752435118,0.0,89.04475031520705
2025-09-21,36,6:00-6:10,0.9368,4950.4892,184.2092,0.0,0.0,744.5471370660346,0.0,744.5471370660346,49.832862933965316,0.0,9914.678752435118,9087.40415569508,0.0,233.41712998269355
2025-09-21,37,6:10-6:20,0.8758,4867.286,441.6328,0.0,0.0,679.1346468846261,0.0,679.1346468846261,58.474219782040564,0.0,9087.40415569508,8332.81010360105,0.0,256.05860842555563
2025-09-21,38,6:20-6:30,0.8759,4791.12,705.5625,0.0,0.0,670.7721581843402,0.0,670.7721581843402,10.15409181565974,0.0,8332.81010360105,7587.50770561845,0.0,44.46984510668183
2025-09-21,39,6:30-6:40,0.8601,4750.7465,991.2697,0.0,0.0,628.1932328361602,0.0,626.5794666666666,0.0,0.0,7587.50770561845,6891.308298211043,0.0,0.0
2025-09-21,40,6:40-6:50,0.8442,4780.2959,1304.7819,0.0,0.0,592.3795733006749,0.0,579.2523333333334,0.0,0.0,6891.308298211043,6247.694594507339,0.0,0.0
2025-09-21,41,6:50-7:00,0.8334,4792.84,1659.4875,0.0,0.0,535.013418305962,0.0,522.2254166666667,0.0,0.0,6247.694594507339,5667.444131544376,0.0,0.0
