date,t,interval,price,load_kw,pv_kw,grid_kwh,charge_plan_kwh,discharge_plan_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-03-30,0,0:00-0:10,0.4248,3585.3895,0.0,581.4899747443026,0.0,0.0,0.0,0.0,16.074941922364133,0.0,9180.258714243288,9180.258714243288,247.01694127137975,34.14317664310142
2025-03-30,1,0:10-0:20,0.4245,3465.0542,0.0,1399.399728613013,833.3333333333333,0.0,821.8906952796797,0.0,0.0,0.0,9180.258714243288,9919.960339995,594.045184796224,0.0
2025-03-30,2,0:20-0:30,0.4269,3401.87,0.0,552.04188032889,0.0,0.0,0.0,0.0,14.936453004443251,0.0,9919.960339995,9919.960339995,235.66667871240313,31.88185893798412
2025-03-30,3,0:30-0:40,0.4272,3442.503,0.0,581.5660233174069,0.0,0.0,0.0,0.0,0.0,7.815523317406928,9919.960339995,9919.960339995,248.44500516119624,0.0
2025-03-30,4,0:40-0:50,0.4271,3436.9109,0.0,592.1174624907853,0.0,0.0,0.0,0.0,0.0,19.298979157452095,9919.960339995,9919.960339995,252.8933682298144,0.0
2025-03-30,5,0:50-1:00,0.4285,3369.87,0.0,588.0130732525614,0.0,0.0,0.0,0.0,0.0,26.36807325256143,9919.960339995,9919.960339995,251.96360188872256,0.0
2025-03-30,6,1:00-1:10,0.4311,3355.1763,0.0,589.4215062124913,0.0,0.0,0.0,0.0,0.0,30.22545621249128,9919.960339995,9919.960339995,254.099611328205,0.0
2025-03-30,7,1:10-1:20,0.4302,3307.1261,0.0,590.1359785413205,0.0,0.0,0.0,0.0,0.0,38.948295207987144,9919.960339995,9919.960339995,253.8764979684761,0.0
2025-03-30,8,1:20-1:30,0.4279,3303.4,0.0,740.5876825713088,133.04587306301377,0.0,133.04587306301377,0.0,0.0,56.97514284162847,9919.960339995,10039.701625751712,316.89746937226306,0.0
2025-03-30,9,1:30-1:40,0.4312,3527.2127,0.0,578.2376000664965,0.0,0.0,0.0,0.0,9.631183266836842,0.0,10039.701625751712,10039.701625751712,249.3360531486733,20.764831123300233
2025-03-30,10,1:40-1:50,0.4333,3731.7044,0.0,563.5970299242924,0.0,0.0,0.0,0.0,58.35370340904092,0.0,10039.701625751712,10039.701625751712,244.20659306619592,126.42329843568716
2025-03-30,11,1:50-2:00,0.4311,3760.15,0.0,568.0923088186514,0.0,0.0,0.0,0.0,58.59935784801519,0.0,10039.701625751712,10039.701625751712,244.90459433172063,126.31091584139674
2025-03-30,12,2:00-2:10,0.4293,3673.6402,0.0,584.3655524663764,0.0,0.0,0.0,0.0,27.907814200290204,0.0,10039.701625751712,10039.701625751712,250.86813167381538,59.90412318092292
2025-03-30,13,2:10-2:20,0.4324,3597.6209,0.0,623.2900436294399,0.0,0.0,0.0,0.0,0.0,23.686560296106563,10039.701625751712,10039.701625751712,269.5106148653698,0.0
2025-03-30,14,2:20-2:30,0.4367,3515.92,0.0,604.5460253311505,0.0,0.0,0.0,0.0,0.0,18.559358664483852,10039.701625751712,10039.701625751712,264.0052492621134,0.0
2025-03-30,15,2:30-2:40,0.4348,3360.6918,0.0,584.9968476033719,0.0,0.0,0.0,0.0,0.0,24.881547603371928,10039.701625751712,10039.701625751712,254.3566293379461,0.0
2025-03-30,16,2:40-2:50,0.4335,3456.281,0.0,608.5788938516062,0.0,0.0,0.0,0.0,0.0,32.53206051827283,10039.701625751712,10039.701625751712,263.8189504846713,0.0
2025-03-30,17,2:50-3:00,0.4357,3700.17,0.0,627.052108762135,0.0,0.0,0.0,0.0,0.0,10.357108762135113,10039.701625751712,10039.701625751712,273.20660378766223,0.0
2025-03-30,18,3:00-3:10,0.4374,3637.2646,0.0,590.4055835258713,0.0,0.0,0.0,0.0,15.805183140795293,0.0,10039.701625751712,10039.701625751712,258.2434022342161,34.56593552891931
2025-03-30,19,3:10-3:20,0.4371,3501.9869,0.0,594.0742963756127,0.0,0.0,0.0,0.0,0.0,10.409813042279438,10039.701625751712,10039.701625751712,259.6698749457803,0.0
2025-03-30,20,3:20-3:30,0.4356,3555.62,0.0,625.4255893828338,0.0,0.0,0.0,0.0,0.0,32.82225604950054,10039.701625751712,10039.701625751712,272.4353867351624,0.0
2025-03-30,21,3:30-3:40,0.4353,3801.1019,0.0,609.0700738509042,0.0,0.0,0.0,0.0,24.446909482429078,0.0,10039.701625751712,10039.701625751712,265.1282031472986,53.20869848850688
2025-03-30,22,3:40-3:50,0.436,3836.7545,0.0,593.1217124438865,0.0,0.0,0.0,0.0,46.33737088944679,0.0,10039.701625751712,10039.701625751712,258.60106662553454,101.015468538994
2025-03-30,23,3:50-4:00,0.4378,3697.06,0.0,567.8868961063481,0.0,0.0,0.0,0.0,48.289770560318516,0.0,10039.701625751712,10039.701625751712,248.62088311535922,105.70630775653723
2025-03-30,24,4:00-4:10,0.4401,3767.1986,0.0,597.7969141691318,0.0,0.0,0.0,0.0,30.06951916420155,0.0,10039.701625751712,10039.701625751712,263.0904219258349,66.16797692082551
2025-03-30,25,4:10-4:20,0.4389,3714.4513,0.007,615.2919793266148,0.0,0.0,0.0,0.0,3.7820706733852023,0.0,10039.701625751712,10039.701625751712,270.0516497264512,8.299754092743827
2025-03-30,26,4:20-4:30,0.4364,3519.28,0.0,588.4646100857763,0.0,0.0,0.0,0.0,0.0,1.9179434191096334,10039.701625751712,10039.701625751712,256.80595584143276,0.0
2025-03-30,27,4:30-4:40,0.4393,3533.1298,0.0,600.6201998184495,0.0,0.0,0.0,0.0,0.0,11.765233151782809,10039.701625751712,10039.701625751712,263.85245378024484,0.0
2025-03-30,28,4:40-4:50,0.4422,3605.6048,0.097,599.3640396193122,0.0,0.0,0.0,0.0,1.5539270473544742,0.0,10039.701625751712,10039.701625751712,265.03877831965985,3.435732701700742
2025-03-30,29,4:50-5:00,0.4395,3646.38,0.0,612.8256875721804,0.0,0.0,0.0,0.0,0.0,5.095687572180395,10039.701625751712,10039.701625751712,269.33688968797327,0.0
2025-03-30,30,5:00-5:10,0.4333,3735.5579,0.0,605.4257272358602,0.0,0.0,0.0,0.0,17.167256097473,0.0,10039.701625751712,10039.701625751712,262.33096761129826,37.192860335175254
2025-03-30,31,5:10-5:20,0.4439,3863.9169,1.351,602.1900599167196,0.0,0.0,0.0,0.0,41.57092341661365,0.0,10039.701625751712,10039.701625751712,267.3121675970319,92.266664523174
2025-03-30,32,5:20-5:30,0.4301,3838.64,0.0,620.5439543994653,0.0,0.0,0.0,0.0,19.22937893386802,0.0,10039.701625751712,10039.701625751712,266.89595478721003,41.35277939728318
2025-03-30,33,5:30-5:40,0.3713,3562.0452,0.0,1422.2623140917397,833.3333333333333,0.0,828.5881140917397,0.0,0.0,0.0,10039.701625751712,10785.430928434278,528.0859972222629,0.0
2025-03-30,34,5:40-5:50,0.5708,3898.8625,24.1072,670.2795668421583,0.0,0.0,0.0,0.0,0.0,24.487016842158255,10785.430928434278,10785.430928434278,382.5955767535039,0.0
2025-03-30,35,5:50-6:00,0.9099,4709.74,142.8375,0.0,0.0,824.0642972446519,0.0,761.1504166666666,0.0,0.0,10785.430928434278,9939.708243249093,0.0,0.0
2025-03-30,36,6:00-6:10,0.9368,4940.1401,370.6653,0.0,0.0,781.3304228070543,0.0,761.5791333333332,0.0,0.0,9939.708243249093,9093.509206212057,0.0,0.0
2025-03-30,37,6:10-6:20,0.8758,4848.4716,661.9193,0.0,0.0,735.2955634202046,0.0,697.7587166666666,0.0,0.0,9093.509206212057,8318.221743249094,0.0,0.0
