date,t,interval,price,load_kw,pv_kw,grid_kwh,charge_plan_kwh,discharge_plan_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-02-05,0,0:00-0:10,0.4248,3549.4514,0.0,572.4478409036744,0.0,0.0,0.0,0.0,19.127392429658812,0.0,9948.731745657735,9948.731745657735,243.1758428158809,40.626581520595316
2025-02-05,1,0:10-0:20,0.4245,3726.2944,0.0,579.0976435983806,0.0,0.0,0.0,0.0,41.95142306828609,0.0,9948.731745657735,9948.731745657735,245.82694970751257,89.04189546243722
2025-02-05,2,0:20-0:30,0.4269,3658.72,0.0,625.5631206318037,8.74670627812923e-10,0.0,8.74670627812923e-10,0.0,0.0,15.776453964262409,9948.731745657735,9948.731745658522,267.052896197717,0.0
2025-02-05,3,0:30-0:40,0.4272,3444.0645,0.0,614.335543394548,0.0,0.0,0.0,0.0,0.0,40.324793394548124,9948.731745658522,9948.731745658522,262.44414413815093,0.0
2025-02-05,4,0:40-0:50,0.4271,3371.5581,0.0,617.2378887183116,0.0,0.0,0.0,0.0,0.0,55.31153871831168,9948.731745658522,9948.731745658522,263.6223022715909,0.0
2025-02-05,5,0:50-1:00,0.4285,3538.24,0.0,615.524173502853,0.0,0.0,0.0,0.0,0.0,25.817506836186453,9948.731745658522,9948.731745658522,263.75210834597254,0.0
2025-02-05,6,1:00-1:10,0.4311,3758.5985,0.0,620.766193624277,0.0,0.0,0.0,0.0,5.666889709056363,0.0,9948.731745658522,9948.731745658522,267.6123060714258,12.21498076787099
2025-02-05,7,1:10-1:20,0.4302,3691.2443,0.0,616.3137197608364,0.0,0.0,0.0,0.0,0.0,1.1063364275031518,9948.731745658522,9948.731745658522,265.13816224111184,0.0
2025-02-05,8,1:20-1:30,0.4279,3505.94,0.0,614.9514070253297,1.1842611626798365e-09,0.0,1.1842611626798365e-09,0.0,0.0,30.628073690812144,9948.731745658522,9948.731745659588,263.13770706613855,0.0
2025-02-05,9,1:30-1:40,0.4312,3681.9327,0.0,621.2936714965404,0.0,0.0,0.0,0.0,0.0,7.638221496540382,9948.731745659588,9948.731745659588,267.90183114930824,0.0
2025-02-05,10,1:40-1:50,0.4333,3771.01,0.0,623.6613961267335,0.0,0.0,0.0,0.0,4.840270539933158,0.0,9948.731745659588,9948.731745659588,270.2324829417136,10.486446124765187
2025-02-05,11,1:50-2:00,0.4311,3647.76,0.0,651.927302530493,0.0,0.0,0.0,0.0,0.0,43.96730253049293,9948.731745659588,9948.731745659588,281.0458601208955,0.0
2025-02-05,12,2:00-2:10,0.4293,3667.4439,0.0,654.022623735781,0.0,0.0,0.0,0.0,0.0,42.781973735781094,9948.731745659588,9948.731745659588,280.7719123697708,0.0
2025-02-05,13,2:10-2:20,0.4324,3857.5951,0.0,683.722307596173,0.0,0.0,0.0,0.0,0.0,40.78979092950635,9948.731745659588,9948.731745659588,295.6415258045852,0.0
2025-02-05,14,2:20-2:30,0.4367,3982.63,0.0,659.667352881868,0.0,0.0,0.0,0.0,4.104313784798592,0.0,9948.731745659588,9948.731745659588,288.0767330035118,8.961769149107726
2025-02-05,15,2:30-2:40,0.4348,3807.7439,0.0,627.4266662020999,0.0,0.0,0.0,0.0,7.197317131233376,0.0,9948.731745659588,9948.731745659588,272.80511446467307,15.646967443301358
2025-02-05,16,2:40-2:50,0.4335,3773.957,0.0,639.7249591966095,0.0,0.0,0.0,0.0,0.0,10.732125863276224,9948.731745659588,9948.731745659588,277.3207698117302,0.0
2025-02-05,17,2:50-3:00,0.4357,3870.1,0.0,696.1732156280915,0.0,0.0,0.0,0.0,0.0,51.156548961424846,9948.731745659588,9948.731745659588,303.32267004915946,0.0
2025-02-05,18,3:00-3:10,0.4374,3689.2947,0.0,664.0131155996797,0.0,0.0,0.0,0.0,0.0,49.13066559967979,9948.731745659588,9948.731745659588,290.43933676329993,0.0
2025-02-05,19,3:10-3:20,0.4371,3702.9844,0.0,630.7959744957241,0.0,0.0,0.0,0.0,0.0,13.631907829057468,9948.731745659588,9948.731745659588,275.720920452081,0.0
2025-02-05,20,3:20-3:30,0.4356,3901.02,0.0,666.9725619390841,0.0,0.0,0.0,0.0,0.0,16.80256193908417,9948.731745659588,9948.731745659588,290.53324798066507,0.0
2025-02-05,21,3:30-3:40,0.4353,3804.5122,0.0,781.7207662402041,112.52028260064745,0.0,112.52028260064745,0.0,0.0,35.11511697288992,9948.731745659588,10050.000000000171,340.28304954436084,0.0
2025-02-05,22,3:40-3:50,0.436,3864.5933,0.0,661.9434901187935,0.0,0.0,0.0,0.0,0.0,17.8446067854602,10050.000000000171,10050.000000000171,288.607361691794,0.0
2025-02-05,23,3:50-4:00,0.4378,4156.22,0.0,671.0031561705426,0.0,0.0,0.0,0.0,21.700177162790737,0.0,10050.000000000171,10050.000000000171,293.7651817714636,47.50168780934892
2025-02-05,24,4:00-4:10,0.4401,4245.6438,0.0,692.386426606413,0.0,0.0,0.0,0.0,15.220873393586885,0.0,10050.000000000171,10050.000000000171,304.7192663494824,33.49353190258794
2025-02-05,25,4:10-4:20,0.4389,4132.3903,0.0,700.814123504351,0.0,0.0,0.0,0.0,0.0,12.082406837684289,10050.000000000171,10050.000000000171,307.58731880605967,0.0
2025-02-05,26,4:20-4:30,0.4364,3982.27,0.0,700.3978923351794,0.0,0.0,0.0,0.0,0.0,36.68622566851286,10050.000000000171,10050.000000000171,305.6536402150723,0.0
2025-02-05,27,4:30-4:40,0.4393,3963.455,0.0,693.5172416491046,0.0,0.0,0.0,0.0,0.0,32.94140831577124,10050.000000000171,10050.000000000171,304.66212425645165,0.0
2025-02-05,28,4:40-4:50,0.4422,4045.8244,0.0,662.5204437473602,0.0,0.0,0.0,0.0,11.783622919306367,0.0,10050.000000000171,10050.000000000171,292.96654022508267,26.053590274586377
2025-02-05,29,4:50-5:00,0.4395,4081.51,0.0,678.3153142116564,0.0,0.0,0.0,0.0,1.936352455010251,0.0,10050.000000000171,10050.000000000171,298.119580596023,4.255134519885027
2025-02-05,30,5:00-5:10,0.4333,3965.1573,0.0,670.9386221530792,0.0,0.0,0.0,0.0,0.0,10.079072153079323,10050.000000000171,10050.000000000171,290.71770497892925,0.0
2025-02-05,31,5:10-5:20,0.4439,4010.8965,0.0033,704.23066199359,0.0,0.0,0.0,0.0,0.0,35.748461993590126,10050.000000000171,10050.000000000171,312.6079908589546,0.0
2025-02-05,32,5:20-5:30,0.4301,4160.4,0.0,713.9518403267341,0.0,0.0,0.0,0.0,0.0,20.551840326734236,10050.000000000171,10050.000000000171,307.0706865245283,0.0
2025-02-05,33,5:30-5:40,0.3713,4107.3539,0.0,1536.6421302081785,833.3333333333333,0.0,833.3333333331433,0.0,0.0,18.749813541701883,10050.000000000171,10800.0,570.5552229462967,0.0
2025-02-05,34,5:40-5:50,0.5708,4428.5572,0.0453,783.0057111073697,0.0,0.0,0.0,0.0,0.0,44.92039444070315,10800.0,10800.0,446.9396599000866,0.0
2025-02-05,35,5:50-6:00,0.9099,5079.87,0.0,916.0000184786807,0.0,0.0,0.0,0.0,0.0,69.35501847868068,10800.0,10800.0,833.4684168137516,0.0
2025-02-05,36,6:00-6:10,0.9368,5350.9171,0.0,217.60201945930658,0.0,675.0,0.0,674.21749720736,0.0,0.0,10800.0,10050.869447547379,203.84957182947838,0.0
2025-02-05,37,6:10-6:20,0.8758,5260.8765,0.631,866.5154855943463,0.0,0.0,0.0,0.0,10.19209773898711,0.0,10050.869447547379,10050.869447547379,758.8942622835285,44.63119599902456
2025-02-05,38,6:20-6:30,0.8759,5171.06,0.0,896.8572887859384,0.0,0.0,0.0,0.0,0.0,35.013955452605046,10050.869447547379,10050.869447547379,785.5572992476035,0.0
2025-02-05,39,6:30-6:40,0.8601,5364.728,15.0892,928.2653706188992,0.0,0.0,0.0,0.0,0.0,36.65890395223255,10050.869447547379,10050.869447547379,798.4010452693152,0.0
2025-02-05,40,6:40-6:50,0.8442,5252.979,153.4932,875.8580004080105,0.0,0.0,0.0,0.0,0.0,25.9437004080105,10050.869447547379,10050.869447547379,739.3993239444425,0.0
2025-02-05,41,6:50-7:00,0.8334,4978.05,397.9125,817.9323617677147,0.0,0.0,0.0,0.0,0.0,54.57611176771479,10050.869447547379,10050.869447547379,681.6648302972135,0.0
2025-02-05,42,7:00-7:10,0.8092,5280.7653,626.2303,760.3978543347775,0.0,0.0,0.0,0.0,15.357978998555708,0.0,10050.869447547379,10050.869447547379,615.313943727702,62.1383830281564
2025-02-05,43,7:10-7:20,0.7972,5518.6126,883.5945,734.2607259970215,0.0,0.0,0.0,0.0,38.2422906696452,0.0,10050.869447547379,10050.869447547379,585.3526507648255,152.43377060920577
2025-02-05,44,7:20-7:30,0.7644,5276.13,1176.7875,705.9580337414577,0.0,0.0,0.0,0.0,0.0,22.734283741457602,10050.869447547379,10050.869447547379,539.6343209919703,0.0
2025-02-05,45,7:30-7:40,0.6899,4955.1631,1451.4059,1504.3297403489146,833.3333333333333,0.0,832.3672805029128,0.0,0.0,88.00292651266864,10050.869447547379,10800.0,1037.837087866716,0.0
2025-02-05,46,7:40-7:50,0.86,5802.5486,1734.1907,717.80012201249,0.0,0.0,0.0,0.0,0.0,39.740472012490045,10800.0,10800.0,617.3081049307414,0.0
2025-02-05,47,7:50-8:00,1.1617,7201.84,2042.9625,29.84901214495403,0.0,833.3333333333333,0.0,829.9639045217126,0.0,0.0,10800.0,9877.817883864764,34.675597408793095,0.0
2025-02-05,48,8:00-8:10,1.1683,7224.4705,2358.8583,31.66901964888325,0.0,833.3333333333333,0.0,779.2663470177836,0.0,0.0,9877.817883864764,9011.966387178338,36.9989156557903,0.0
2025-02-05,49,8:10-8:20,1.0956,6916.132,2638.9583,0.0,0.0,804.3789318741963,0.0,712.8622833333332,0.0,0.0,9011.966387178338,8219.897183474633,0.0,0.0
2025-02-05,50,8:20-8:30,1.0849,6957.22,2886.0375,0.0,0.0,751.6008411445036,0.0,678.5304166666667,0.0,0.0,8219.897183474633,7465.974498289448,0.0,0.0
2025-02-05,51,8:30-8:40,1.061,6970.7892,3137.6822,0.0,0.0,712.0802298491365,0.0,638.8511666666666,0.0,0.0,7465.974498289448,6756.139868659819,0.0,0.0
2025-02-05,52,8:40-8:50,1.043,6881.9081,3368.4883,0.0,0.0,696.9622050788396,0.0,585.5699666666665,0.0,0.0,6756.139868659819,6105.5065723635225,0.0,0.0
2025-02-05,53,8:50-9:00,1.036,6817.92,3611.25,0.0,0.0,654.958692460945,0.0,534.4449999999999,0.0,0.0,6105.5065723635225,5511.678794585745,0.0,0.0
2025-02-05,54,9:00-9:10,1.0147,6917.1612,3910.5269,0.0,0.0,582.9449391131576,0.0,501.1057166666666,0.0,0.0,5511.678794585745,4954.894664956116,0.0,0.0
2025-02-05,55,9:10-9:20,0.9922,6922.7812,4073.6862,0.0,0.0,523.6351179132287,0.0,474.84916666666663,0.0,0.0,4954.894664956116,4427.28447977093,0.0,0.0
