date,t,interval,price,load_kw,pv_kw,grid_kwh,charge_plan_kwh,discharge_plan_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-11-14,0,0:00-0:10,0.4248,2387.825,0.0,446.9866270397424,0.0,0.0,0.0,0.0,0.0,49.01579370640911,8008.837069101456,8008.837069101456,189.87991916648258,0.0
2025-11-14,1,0:10-0:20,0.4245,2569.8571,0.0,456.8423345525953,0.0,0.0,0.0,0.0,0.0,28.53281788592858,8008.837069101456,8008.837069101456,193.92957101757668,0.0
2025-11-14,2,0:20-0:30,0.4269,2649.74,0.0,1329.8348750282937,833.3333333333333,0.0,833.3333333333333,0.0,0.0,54.87820836162723,8008.837069101456,8758.837069101457,567.7065081495786,0.0
2025-11-14,3,0:30-0:40,0.4272,2589.6885,0.0,1318.3057736857363,833.3333333333422,0.0,833.3333333333333,0.0,0.0,53.3576903524031,8758.837069101457,9508.837069101457,563.1802265185465,0.0
2025-11-14,4,0:40-0:50,0.4271,2525.541,0.0,445.55440270689047,0.0,0.0,0.0,0.0,0.0,24.63090270689048,9508.837069101457,9508.837069101457,190.29628539611292,0.0
2025-11-14,5,0:50-1:00,0.4285,2509.73,0.0,454.3439569416918,0.0,0.0,0.0,0.0,0.0,36.055623608358474,9508.837069101457,9508.837069101457,194.6863855495149,0.0
2025-11-14,6,1:00-1:10,0.4311,2499.075,0.0,472.2942353074607,0.0,0.0,0.0,0.0,0.0,55.78173530746079,9508.837069101457,9508.837069101457,203.6060448410463,0.0
2025-11-14,7,1:10-1:20,0.4302,2557.1657,0.0,486.05918243261664,0.0,0.0,0.0,0.0,0.0,59.86489909928332,9508.837069101457,9508.837069101457,209.1026602825117,0.0
2025-11-14,8,1:20-1:30,0.4279,2607.0,0.0,1114.5564522227644,601.2921454428077,0.0,601.2921454428077,0.0,0.0,78.76430677995666,9508.837069101457,10049.999999999984,476.91870590612086,0.0
2025-11-14,9,1:30-1:40,0.4312,2522.624,0.0,483.4647239901964,0.0,0.0,0.0,0.0,0.0,63.027390656863076,10049.999999999984,10049.999999999984,208.4699889845727,0.0
2025-11-14,10,1:40-1:50,0.4333,2632.6567,0.0,488.2444722614881,0.0,0.0,0.0,0.0,0.0,49.468355594821446,10049.999999999984,10049.999999999984,211.5563298309028,0.0
2025-11-14,11,1:50-2:00,0.4311,2830.39,0.0,497.18313412658523,0.0,0.0,0.0,0.0,0.0,25.451467459918604,10049.999999999984,10049.999999999984,214.33564912197087,0.0
2025-11-14,12,2:00-2:10,0.4293,2680.4791,0.0,477.22924780839645,0.0,0.0,0.0,0.0,0.0,30.4827311417298,10049.999999999984,10049.999999999984,204.8745160841446,0.0
2025-11-14,13,2:10-2:20,0.4324,2611.4168,0.0,490.1853403575901,0.0,0.0,0.0,0.0,0.0,54.94920702425679,10049.999999999984,10049.999999999984,211.95614117062198,0.0
2025-11-14,14,2:20-2:30,0.4367,2707.04,0.0,489.6507875475036,0.0,0.0,0.0,0.0,0.0,38.477454214170336,10049.999999999984,10049.999999999984,213.83049892199483,0.0
2025-11-14,15,2:30-2:40,0.4348,2627.1849,0.0,493.6463522182354,0.0,0.0,0.0,0.0,0.0,55.7822022182354,10049.999999999984,10049.999999999984,214.63743394448875,0.0
2025-11-14,16,2:40-2:50,0.4335,2590.2833,0.0,484.3451320614777,0.0,0.0,0.0,0.0,0.0,52.631248728144385,10049.999999999984,10049.999999999984,209.9636147486506,0.0
2025-11-14,17,2:50-3:00,0.4357,2685.97,0.0,470.70218336649606,0.0,0.0,0.0,0.0,0.0,23.040516699829425,10049.999999999984,10049.999999999984,205.08494129278233,0.0
