date,t,interval,price,load_kw,pv_kw,grid_kwh,charge_plan_kwh,discharge_plan_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-07-29,0,0:00-0:10,0.4248,4401.1163,0.0,1719.519895593705,833.3333333333333,0.0,833.3333333333333,0.0,0.0,152.66717892703855,7332.6489931796195,8082.6489931796195,730.452051648206,0.0
2025-07-29,1,0:10-0:20,0.4245,4582.8969,0.0,815.0377500171128,0.0,0.0,0.0,0.0,0.0,51.221600017112905,8082.6489931796195,8082.6489931796195,345.98352488226436,0.0
2025-07-29,2,0:20-0:30,0.4269,4886.44,0.0,808.6429343155589,0.0,0.0,0.0,0.0,5.763732351107592,0.0,8082.6489931796195,8082.6489931796195,345.2096686593121,12.302686703439155
2025-07-29,3,0:30-0:40,0.4272,4586.8824,0.0,808.312051482784,0.0,0.0,0.0,0.0,0.0,43.83165148278397,8082.6489931796195,8082.6489931796195,345.31090839344535,0.0
2025-07-29,4,0:40-0:50,0.4271,4277.1601,0.0,819.0352780461341,0.0,0.0,0.0,0.0,0.0,106.17526137946743,8082.6489931796195,8082.6489931796195,349.8099672535038,0.0
2025-07-29,5,0:50-1:00,0.4285,4197.89,0.0,1679.0461574163828,833.3333333333333,0.0,833.3333333333333,0.0,0.0,146.06449074971624,8082.6489931796195,8832.64899317962,719.47127845292,0.0
2025-07-29,6,1:00-1:10,0.4311,4068.5806,0.0,829.8361936588827,0.0,0.0,0.0,0.0,0.0,151.73942699221618,8832.64899317962,8832.64899317962,357.7423830863443,0.0
2025-07-29,7,1:10-1:20,0.4302,4257.1277,0.0,1636.88689364525,833.3333333333333,0.0,833.3333333333333,0.0,0.0,94.03227697858347,8832.64899317962,9582.64899317962,704.1887416461866,0.0
2025-07-29,8,1:20-1:30,0.4279,4567.97,0.0,733.5376115455684,0.0,0.0,0.0,0.0,27.790721787764937,0.0,9582.64899317962,9582.64899317962,313.8807439803487,59.45824926492308
2025-07-29,9,1:30-1:40,0.4312,4402.4767,0.0,1332.3400877692739,519.2788964670884,0.0,519.2788964670884,0.0,0.0,79.31507463551873,9582.64899317962,10050.0,574.5050458461109,0.0
2025-07-29,10,1:40-1:50,0.4333,4440.5802,0.0,817.4798953164592,0.0,0.0,0.0,0.0,0.0,77.38319531645914,10050.0,10050.0,354.21403864062177,0.0
2025-07-29,11,1:50-2:00,0.4311,4739.83,0.0,748.3537501905944,0.0,0.0,0.0,0.0,41.617916476072196,0.0,10050.0,10050.0,322.6153017071652,89.70741896417361
2025-07-29,12,2:00-2:10,0.4293,4622.6553,0.0,760.687308828795,0.0,0.0,0.0,0.0,9.755241171204943,0.0,10050.0,10050.0,326.5630616802017,20.939625173991413
2025-07-29,13,2:10-2:20,0.4324,4273.0554,0.0,768.7607684153847,0.0,0.0,0.0,0.0,0.0,56.58486841538479,10050.0,10050.0,332.41215626281235,0.0
2025-07-29,14,2:20-2:30,0.4367,4140.25,0.0,770.0665422478756,0.0,0.0,0.0,0.0,0.0,80.02487558120902,10050.0,10050.0,336.28805899964726,0.0
2025-07-29,15,2:30-2:40,0.4348,4436.0355,0.0,744.1319196114688,0.0,0.0,0.0,0.0,0.0,4.792669611468796,10050.0,10050.0,323.54855864706667,0.0
2025-07-29,16,2:40-2:50,0.4335,4319.581,0.0,709.2539055111307,0.0,0.0,0.0,0.0,10.67626115553594,0.0,10050.0,10050.0,307.46156803907513,23.14079605462415
2025-07-29,17,2:50-3:00,0.4357,3929.01,0.0,725.3529325171787,0.0,0.0,0.0,0.0,0.0,70.51793251717868,10050.0,10050.0,316.0362726977348,0.0
2025-07-29,18,3:00-3:10,0.4374,4221.7875,0.0,772.5011015432056,0.0,0.0,0.0,0.0,0.0,68.86985154320553,10050.0,10050.0,337.89198181499813,0.0
2025-07-29,19,3:10-3:20,0.4371,4497.1014,0.0,794.0575946472577,0.0,0.0,0.0,0.0,0.0,44.54069464725785,10050.0,10050.0,347.08257462031634,0.0
2025-07-29,20,3:20-3:30,0.4356,4411.55,0.0,763.8478697938435,0.0,0.0,0.0,0.0,0.0,28.589536460510203,10050.0,10050.0,332.73213208219823,0.0
2025-07-29,21,3:30-3:40,0.4353,4336.2681,0.0,733.0352045718001,0.0,0.0,0.0,0.0,0.0,10.323854571800098,10050.0,10050.0,319.0902245501046,0.0
2025-07-29,22,3:40-3:50,0.436,4353.1299,0.0111,709.2957657861177,0.0,0.0,0.0,0.0,16.22403421388218,0.0,10050.0,10050.0,309.2529538827473,35.36839458626316
2025-07-29,23,3:50-4:00,0.4378,4352.19,0.0,706.8390328634201,0.0,0.0,0.0,0.0,18.525967136579766,0.0,10050.0,10050.0,309.45412858760534,40.55334206197311
2025-07-29,24,4:00-4:10,0.4401,4198.1283,0.0,760.1734181164793,0.0,0.0,0.0,0.0,0.0,60.48536811647932,10050.0,10050.0,334.5523213130625,0.0
2025-07-29,25,4:10-4:20,0.4389,4087.2531,0.1548,729.2031589794938,0.0,0.0,0.0,0.0,0.0,48.020108979493784,10050.0,10050.0,320.0472664760998,0.0
2025-07-29,26,4:20-4:30,0.4364,4064.38,0.0,707.7482122023523,0.0,0.0,0.0,0.0,0.0,30.35154553568566,10050.0,10050.0,308.8613198051066,0.0
2025-07-29,27,4:30-4:40,0.4393,4000.2821,0.0,723.0669932417243,0.0,0.0,0.0,0.0,0.0,56.353309908391,10050.0,10050.0,317.6433301310895,0.0
