date,t,interval,price,load_kw,pv_kw,grid_kwh,charge_plan_kwh,discharge_plan_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-07-02,0,0:00-0:10,0.4248,4768.584,0.0,744.275901368968,0.0,0.0,0.0,0.0,50.4880986310319,0.0,7508.258763178418,7508.258763178418,316.1684029015376,107.23672149231177
2025-07-02,1,0:10-0:20,0.4245,4621.8471,0.0,712.9303956335791,0.0,0.0,0.0,0.0,57.37745436642081,0.0,7508.258763178418,7508.258763178418,302.6389529464543,121.78364689272817
2025-07-02,2,0:20-0:30,0.4269,4554.16,0.0,1578.3132287434973,833.3333333333343,0.0,819.2865620768307,0.0,0.0,0.0,7508.258763178418,8245.616669047566,673.781917350599,0.0
2025-07-02,3,0:30-0:40,0.4272,4484.2656,0.0,703.8577298152177,0.0,0.0,0.0,0.0,43.519870184782235,0.0,8245.616669047566,8245.616669047566,300.688022177061,92.95844271469485
2025-07-02,4,0:40-0:50,0.4271,4506.6186,0.0,715.2231485037576,0.0,0.0,0.0,0.0,35.87995149624237,0.0,8245.616669047566,8245.616669047566,305.4718067259548,76.62163642022558
2025-07-02,5,0:50-1:00,0.4285,4575.97,0.0,704.0945720620916,0.0,0.0,0.0,0.0,58.567094604575004,0.0,8245.616669047566,8245.616669047566,301.70452412860624,125.48000019030195
2025-07-02,6,1:00-1:10,0.4311,4538.8816,0.0,692.0164740023007,0.0,0.0,0.0,0.0,64.46379266436588,0.0,8245.616669047566,8245.616669047566,298.3283019423918,138.95170508804065
2025-07-02,7,1:10-1:20,0.4302,4546.4487,0.0,683.5420209597146,0.0,0.0,0.0,0.0,74.1994290402854,0.0,8245.616669047566,8245.616669047566,294.0597774168692,159.6029718656539
2025-07-02,8,1:20-1:30,0.4279,4654.26,0.0,1556.9742317259665,833.3333333333329,0.0,781.2642317259665,0.0,0.0,0.0,8245.616669047566,8948.754477600936,666.229273755541,0.0
2025-07-02,9,1:30-1:40,0.4312,4753.6203,0.0,709.4605967947592,0.0,0.0,0.0,0.0,82.80945320524063,0.0,8948.754477600936,8948.754477600936,305.9194093379002,178.5371811104988
2025-07-02,10,1:40-1:50,0.4333,4775.4872,0.0,736.2742072402913,0.0,0.0,0.0,0.0,59.64032609304195,0.0,8948.754477600936,8948.754477600936,319.0276139972182,129.2107664805754
2025-07-02,11,1:50-2:00,0.4311,4709.13,0.0,674.1249324914523,0.0,0.0,0.0,0.0,110.73006750854768,0.0,8948.754477600936,8948.754477600936,290.6152583970651,238.6786605146745
2025-07-02,12,2:00-2:10,0.4293,4595.8785,0.0,1554.2568239234474,833.3333333333304,0.0,788.2770739234475,0.0,0.0,0.0,8948.754477600936,9658.203844132038,667.242454510336,0.0
2025-07-02,13,2:10-2:20,0.4324,4496.0121,0.0,689.4938918518046,0.0,0.0,0.0,0.0,59.84145814819533,0.0,9658.203844132038,9658.203844132038,298.13715883672035,129.3772325163983
2025-07-02,14,2:20-2:30,0.4367,4398.21,0.0,661.1982660938004,0.0,0.0,0.0,0.0,71.83673390619958,0.0,9658.203844132038,9658.203844132038,288.74528280316264,156.8555084841868
2025-07-02,15,2:30-2:40,0.4348,4256.3647,0.0,699.4688706420599,0.0,0.0,0.0,0.0,9.925246024606736,0.0,9658.203844132038,9658.203844132038,304.1290649551676,21.577484857495044
2025-07-02,16,2:40-2:50,0.4335,4184.2536,0.0,691.8370577311055,0.0,0.0,0.0,0.0,5.538542268894503,0.0,9658.203844132038,9658.203844132038,299.9113645264342,12.004790367828834
2025-07-02,17,2:50-3:00,0.4357,4239.21,0.0,675.0936384656645,0.0,0.0,0.0,0.0,31.441361534335442,0.0,9658.203844132038,9658.203844132038,294.13829827949,68.49500610254975
2025-07-02,18,3:00-3:10,0.4374,4340.6326,0.0018,686.0640920625076,0.0,0.0,0.0,0.0,37.37437460415905,0.0,9658.203844132038,9658.203844132038,300.0844338681408,81.73775725929586
2025-07-02,19,3:10-3:20,0.4371,4265.512,0.0,711.7524572285092,0.0,0.0,0.0,0.0,0.0,0.8337905618426475,9658.203844132038,9658.203844132038,311.10699905458137,0.0
2025-07-02,20,3:20-3:30,0.4356,4218.9,0.0,682.5142745396112,0.0,0.0,0.0,0.0,20.6357254603887,0.0,9658.203844132038,9658.203844132038,297.3032179894546,44.94461005272658
2025-07-02,21,3:30-3:40,0.4353,4586.2504,0.0244,652.6034168883937,0.0,0.0,0.0,0.0,111.76758311160627,0.0,9658.203844132038,9658.203844132038,284.07826737151777,243.26214464241104
2025-07-02,22,3:40-3:50,0.436,4664.7235,0.0,663.5259169943693,0.0,0.0,0.0,0.0,113.92799967229735,0.0,9658.203844132038,9658.203844132038,289.297299809545,248.36303928560824
2025-07-02,23,3:50-4:00,0.4378,4395.16,0.0,690.3582476963604,0.0,0.0,0.0,0.0,42.16841897030622,0.0,9658.203844132038,9658.203844132038,302.2388408414666,92.30666912600032
2025-07-02,24,4:00-4:10,0.4401,4425.0662,0.3404,663.4621822223669,0.0,0.0,0.0,0.0,73.99211777763311,0.0,9658.203844132038,9658.203844132038,291.98970639606364,162.81965516968165
2025-07-02,25,4:10-4:20,0.4389,4551.8844,0.0,680.4298195903901,0.0,0.0,0.0,0.0,78.21758040960981,0.0,9658.203844132038,9658.203844132038,298.64064781822225,171.64848020888874
2025-07-02,26,4:20-4:30,0.4364,4501.07,0.0,697.2036244368448,0.0,0.0,0.0,0.0,52.97470889648844,0.0,9658.203844132038,9658.203844132038,304.2596617042391,115.59081481213776
2025-07-02,27,4:30-4:40,0.4393,4245.4801,4.7413,687.651290016069,0.0,0.0,0.0,0.0,19.138509983930916,0.0,9658.203844132038,9658.203844132038,302.08521170405913,42.037737179704266
2025-07-02,28,4:40-4:50,0.4422,4130.538,0.0,651.0994562932617,0.0,0.0,0.0,0.0,37.32354370673818,0.0,9658.203844132038,9658.203844132038,287.9161795728803,82.5223551355981
2025-07-02,29,4:50-5:00,0.4395,4264.5,0.0,649.63838750743,0.0,0.0,0.0,0.0,61.111612492569975,0.0,9658.203844132038,9658.203844132038,285.5160713095155,134.2927684524225
2025-07-02,30,5:00-5:10,0.4333,4406.9856,132.2711,629.9849957130036,0.0,0.0,0.0,0.0,82.46742095366297,0.0,9658.203844132038,9658.203844132038,272.97249864244446,178.6656674961108
2025-07-02,31,5:10-5:20,0.4439,4257.5411,315.4686,611.4865319575615,0.0,0.0,0.0,0.0,45.525551375771855,0.0,9658.203844132038,9658.203844132038,271.43887153596154,101.04396127852563
2025-07-02,32,5:20-5:30,0.4301,3956.12,505.9875,896.3753649452705,324.15692980175993,0.0,321.3532816119372,0.0,0.0,0.0,9658.203844132038,9947.421797582781,385.53104446296084,0.0
2025-07-02,33,5:30-5:40,0.3713,4016.5927,725.7672,1370.8725361819882,833.3333333333333,0.0,822.4016195153215,0.0,0.0,0.0,9947.421797582781,10687.58325514657,509.0049726843722,0.0
2025-07-02,34,5:40-5:50,0.5708,4616.2868,988.8561,551.96898932816,0.0,0.0,0.0,0.0,52.60279400517334,0.0,10687.58325514657,10687.58325514657,315.0638991085137,150.1283740907647
2025-07-02,35,5:50-6:00,0.9099,5275.81,1250.2125,0.0,0.0,686.1312044442839,0.0,670.9329166666668,0.0,0.0,10687.58325514657,9942.102236628052,0.0,0.0
2025-07-02,36,6:00-6:10,0.9368,5250.2465,1460.9883,0.0,0.0,669.0208405671631,0.0,631.5430333333334,0.0,0.0,9942.102236628052,9240.38775514657,0.0,0.0
2025-07-02,37,6:10-6:20,0.8758,4990.7473,1772.7843,0.0,0.0,627.5458013064009,0.0,536.3271666666667,0.0,1.1368683772161603e-13,9240.38775514657,8644.468681072496,0.0,0.0
2025-07-02,38,6:20-6:30,0.8759,4973.52,2163.825,0.0,0.0,572.7932464082448,0.0,468.28250000000014,0.0,0.0,8644.468681072496,8124.154792183607,0.0,0.0
