date,t,interval,price,load_kw,pv_kw,grid_kwh,charge_plan_kwh,discharge_plan_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-09-05,0,0:00-0:10,0.4248,2690.1853,0.0,583.7989692082917,0.0,0.0,0.0,0.0,0.0,135.43475254162507,4109.719878326512,4109.719878326512,247.99780211968235,0.0
2025-09-05,1,0:10-0:20,0.4245,2577.8801,0.0,1434.1455367863032,833.3333333333333,0.0,833.3333333333333,0.0,0.0,171.16552011963665,4109.719878326512,4859.719878326512,608.7947803657856,0.0
2025-09-05,2,0:20-0:30,0.4269,2593.96,0.0,562.8391456394921,0.0,0.0,0.0,0.0,0.0,130.51247897282548,4859.719878326512,4859.719878326512,240.2760312734992,0.0
2025-09-05,3,0:30-0:40,0.4272,2713.7037,0.0,580.7794191019644,0.0,0.0,0.0,0.0,0.0,128.49546910196443,4859.719878326512,4859.719878326512,248.1089678403592,0.0
2025-09-05,4,0:40-0:50,0.4271,2703.7534,0.0,596.136531304802,0.0,0.0,0.0,0.0,0.0,145.51096463813536,4859.719878326512,4859.719878326512,254.60991252028094,0.0
2025-09-05,5,0:50-1:00,0.4285,2526.34,0.0,598.7620844731257,0.0,0.0,0.0,0.0,0.0,177.70541780645902,4859.719878326512,4859.719878326512,256.5695531967344,0.0
2025-09-05,6,1:00-1:10,0.4311,2390.2139,0.0,609.7760255100337,0.0,0.0,0.0,0.0,0.0,211.40704217670037,4859.719878326512,4859.719878326512,262.87444459737554,0.0
2025-09-05,7,1:10-1:20,0.4302,2478.8545,0.0,584.2398239851668,0.0,0.0,0.0,0.0,0.0,171.0974073185002,4859.719878326512,4859.719878326512,251.33997227841877,0.0
2025-09-05,8,1:20-1:30,0.4279,2610.1,0.0,742.2501506732867,116.58832860432489,0.0,116.58832860432489,0.0,0.0,190.6451554022952,4859.719878326512,4964.6493740704045,317.6088394730994,0.0
2025-09-05,9,1:30-1:40,0.4312,2446.1363,0.0,625.8267007607942,0.0,0.0,0.0,0.0,0.0,218.13731742746086,4964.6493740704045,4964.6493740704045,269.8564733680545,0.0
