date,t,interval,price,load_kw,pv_kw,grid_kwh,charge_plan_kwh,discharge_plan_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-07-07,0,0:00-0:10,0.4248,4476.9606,0.0,758.6070253101249,0.0,0.0,0.0,0.0,0.0,12.446925310124811,7580.583229613142,7580.583229613142,322.25626435174104,0.0
2025-07-07,1,0:10-0:20,0.4245,4472.9218,0.0,715.5740868382502,0.0,0.0,0.0,0.0,29.912879828416408,0.0,7580.583229613142,7580.583229613142,303.7611998628372,63.49008743581383
2025-07-07,2,0:20-0:30,0.4269,4856.1,0.0,733.5048399364098,0.0,0.0,0.0,0.0,75.84516006359024,0.0,7580.583229613142,7580.583229613142,313.1332161688533,161.89149415573337
2025-07-07,3,0:30-0:40,0.4272,4915.9432,0.0,767.5067349976409,0.0,0.0,0.0,0.0,51.817131669025684,0.0,7580.583229613142,7580.583229613142,327.8788771909922,110.68139324503886
2025-07-07,4,0:40-0:50,0.4271,4895.2793,0.0,1671.4511080013672,833.3333333333333,0.0,833.3333333333333,0.0,0.0,22.237891334700635,7580.583229613142,8330.583229613141,713.8767682273839,0.0
2025-07-07,5,0:50-1:00,0.4285,4923.71,0.0,1701.0519249509384,833.3333333333333,0.0,833.3333333333333,0.0,0.0,47.10025828427183,8330.583229613141,9080.583229613141,728.9007498414771,0.0
2025-07-07,6,1:00-1:10,0.4311,4800.4577,0.0,825.2616004547953,0.0,0.0,0.0,0.0,0.0,25.185317121461935,9080.583229613141,9080.583229613141,355.7702759560622,0.0
2025-07-07,7,1:10-1:20,0.4302,4471.0522,0.0,761.7487991434564,0.0,0.0,0.0,0.0,0.0,16.573432476789776,9080.583229613141,9080.583229613141,327.704333391515,0.0
2025-07-07,8,1:20-1:30,0.4279,4292.73,0.0,753.9826004055813,0.0,0.0,0.0,0.0,0.0,38.527600405581325,9080.583229613141,9080.583229613141,322.62915471354825,0.0
2025-07-07,9,1:30-1:40,0.4312,4662.2663,0.0,797.7086459294595,0.0,0.0,0.0,0.0,0.0,20.66426259612615,9080.583229613141,9080.583229613141,343.97196812478296,0.0
2025-07-07,10,1:40-1:50,0.4333,4704.8883,0.0,789.3816473532986,0.0,0.0,0.0,0.0,0.0,5.2335973532987055,9080.583229613141,9080.583229613141,342.0390677981843,0.0
2025-07-07,11,1:50-2:00,0.4311,4472.01,0.0,734.8052871560141,0.0,0.0,0.0,0.0,10.529712843985976,0.0,9080.583229613141,9080.583229613141,316.77455929295763,22.696796035211772
2025-07-07,12,2:00-2:10,0.4293,4810.9375,0.0,1609.5863351344888,833.3333333333333,0.0,807.7634184678221,0.0,0.0,0.0,9080.583229613141,9807.570306234182,690.995413673236,0.0
2025-07-07,13,2:10-2:20,0.4324,4814.5046,0.0,790.1224254360974,0.0,0.0,0.0,0.0,12.295007897235905,0.0,9807.570306234182,9807.570306234182,341.64893675856854,26.581807073824027
2025-07-07,14,2:20-2:30,0.4367,4364.63,0.0,743.4558882666531,0.0,0.0,0.0,0.0,0.0,16.017554933319843,9807.570306234182,9807.570306234182,324.6671864060474,0.0
2025-07-07,15,2:30-2:40,0.4348,4317.4577,0.0,728.210643755086,0.0,0.0,0.0,0.0,0.0,8.634360421752717,9807.570306234182,9807.570306234182,316.62598790471145,0.0
2025-07-07,16,2:40-2:50,0.4335,4468.6471,0.0,757.5297405256357,0.0,0.0,0.0,0.0,0.0,12.755223858969089,9807.570306234182,9807.570306234182,328.3891425178631,0.0
2025-07-07,17,2:50-3:00,0.4357,4523.7,0.0,775.8091402828231,0.0,0.0,0.0,0.0,0.0,21.859140282823205,9807.570306234182,9807.570306234182,338.02004242122604,0.0
2025-07-07,18,3:00-3:10,0.4374,4446.4505,0.0017,750.2248980363968,0.0,0.0,0.0,0.0,0.0,9.150098036396798,9807.570306234182,9807.570306234182,328.14837040111996,0.0
2025-07-07,19,3:10-3:20,0.4371,4465.655,0.0,717.0469182534695,0.0,0.0,0.0,0.0,27.228915079863782,0.0,9807.570306234182,9807.570306234182,313.4212079685915,59.50879390704229
2025-07-07,20,3:20-3:30,0.4356,4556.12,0.0,713.5289147125552,0.0,0.0,0.0,0.0,45.82441862077803,0.0,9807.570306234182,9807.570306234182,310.81319524878904,99.80558375605456
2025-07-07,21,3:30-3:40,0.4353,4444.6507,0.0237,721.4063160988914,0.0,0.0,0.0,0.0,19.36485056777534,0.0,9807.570306234182,9807.570306234182,314.0281693978474,42.14759726076302
2025-07-07,22,3:40-3:50,0.436,4147.8487,0.0,739.1627823794581,0.0,0.0,0.0,0.0,0.0,47.85466571279153,9807.570306234182,9807.570306234182,322.2749731174437,0.0
2025-07-07,23,3:50-4:00,0.4378,3971.46,0.0,767.5328336747252,0.0,0.0,0.0,0.0,0.0,105.62283367472526,9807.570306234182,9807.570306234182,336.0258745827947,0.0
2025-07-07,24,4:00-4:10,0.4401,4227.5941,0.3298,698.5802548401003,0.0,0.0,0.0,0.0,5.963795159899666,0.0,9807.570306234182,9807.570306234182,307.44517015512815,13.123331249359214
2025-07-07,25,4:10-4:20,0.4389,4422.6976,0.0,686.0105069650645,0.0,0.0,0.0,0.0,51.10575970160221,0.0,9807.570306234182,9807.570306234182,301.0900115069668,112.15158966516606
2025-07-07,26,4:20-4:30,0.4364,4352.71,0.0,728.8938039051527,0.0,0.0,0.0,0.0,0.0,3.4421372384861115,9807.570306234182,9807.570306234182,318.0892560242086,0.0
2025-07-07,27,4:30-4:40,0.4393,4277.1105,4.593,743.7120368989322,0.0,0.0,0.0,0.0,0.0,31.625786898932233,9807.570306234182,9807.570306234182,326.7126978097009,0.0
2025-07-07,28,4:40-4:50,0.4422,4327.0305,0.0,728.3151233895466,0.0,0.0,0.0,0.0,0.0,7.143373389546582,9807.570306234182,9807.570306234182,322.06094756285745,0.0
2025-07-07,29,4:50-5:00,0.4395,4379.92,0.0,686.9948486066669,0.0,0.0,0.0,0.0,42.99181805999979,0.0,9807.570306234182,9807.570306234182,301.9342359626301,94.47452018684952
2025-07-07,30,5:00-5:10,0.4333,4227.1277,131.883,656.3686157077159,0.0,0.0,0.0,0.0,26.17216762561737,0.0,9807.570306234182,9807.570306234182,284.4045211861533,56.70200116090003
2025-07-07,31,5:10-5:20,0.4439,4161.9955,334.0166,644.3407968545077,0.0,0.0,0.0,0.0,0.0,6.344313521174513,9807.570306234182,9807.570306234182,286.022879723716,0.0
2025-07-07,32,5:20-5:30,0.4301,4189.48,548.7,895.6997258668312,243.79641154095407,0.0,243.79641154095407,0.0,0.0,45.10664765921058,9807.570306234182,10026.98707662104,385.2404520953241,0.0
2025-07-07,33,5:30-5:40,0.3713,4100.0911,764.3683,1443.5595595811076,833.3333333333333,0.0,833.3333333333333,0.0,0.0,54.27242624777443,10026.98707662104,10776.98707662104,535.9936644724653,0.0
2025-07-07,34,5:40-5:50,0.5708,4452.7219,1033.9151,574.8619394495984,0.0,0.0,0.0,0.0,0.0,5.060806116265098,10776.98707662104,10776.98707662104,328.1311950378307,0.0
2025-07-07,35,5:50-6:00,0.9099,5118.71,1316.925,0.0,0.0,703.0824532321324,0.0,633.6308333333334,0.0,0.0,10776.98707662104,10072.952817361782,0.0,0.0
2025-07-07,36,6:00-6:10,0.9368,5326.9047,1523.2933,0.0,0.0,706.201026787067,0.0,633.9352333333334,0.0,0.0,10072.952817361782,9368.5803358803,0.0,0.0
2025-07-07,37,6:10-6:20,0.8758,5265.5814,1793.0468,0.0,0.0,620.4735288262459,0.0,578.7557666666667,0.0,0.0,9368.5803358803,8725.518372917337,0.0,0.0
2025-07-07,38,6:20-6:30,0.8759,5201.49,2153.4375,0.0,0.0,568.5663203404971,0.0,508.00874999999996,0.0,0.0,8725.518372917337,8161.06420625067,0.0,0.0
2025-07-07,39,6:30-6:40,0.8601,5197.0661,2485.6942,0.0,0.0,527.4047390322017,0.0,451.8953166666667,0.0,0.0,8161.06420625067,7658.958298843263,0.0,0.0
2025-07-07,40,6:40-6:50,0.8442,5187.3206,2773.5935,0.0,0.0,498.6538379797037,0.0,402.28784999999993,0.0,0.0,7658.958298843263,7211.971798843263,0.0,0.0
2025-07-07,41,6:50-7:00,0.8334,5200.96,3042.4125,210.0585563877839,0.0,242.90755413565583,0.0,149.6993602788827,0.0,0.0,7211.971798843263,7045.6391763111715,175.06280089357912,0.0
2025-07-07,42,7:00-7:10,0.8092,5328.2592,3325.4745,435.9970498881496,0.0,0.0,0.0,0.0,0.0,102.19959988814946,7045.6391763111715,7045.6391763111715,352.80881276949066,0.0
2025-07-07,43,7:10-7:20,0.7972,5411.7468,3629.8294,412.6420377875147,0.0,0.0,0.0,0.0,0.0,115.6558044541814,7045.6391763111715,7045.6391763111715,328.9582325242067,0.0
2025-07-07,44,7:20-7:30,0.7644,5245.78,3897.9375,367.0849632439914,0.0,0.0,0.0,0.0,0.0,142.4445465773248,7045.6391763111715,7045.6391763111715,280.599745903707,0.0
2025-07-07,45,7:30-7:40,0.6899,4926.4109,4098.0268,229.02166420638264,0.0,0.0,0.0,0.0,0.0,90.95764753971594,7045.6391763111715,7045.6391763111715,158.00204613598336,0.0
2025-07-07,46,7:40-7:50,0.86,5617.3204,4510.8626,0.0,0.0,379.8126871289991,0.0,184.4096333333332,0.0,0.0,7045.6391763111715,6840.739583718579,0.0,0.0
