date,t,interval,price,load_kw,pv_kw,grid_kwh,charge_plan_kwh,discharge_plan_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-04-27,0,0:00-0:10,0.4248,3333.9964,0.0,1409.2634318903965,833.3333333333333,0.0,833.3333333333333,0.0,0.0,20.26403189039661,8556.413378389814,9306.413378389814,598.6551058670404,0.0
2025-04-27,1,0:10-0:20,0.4245,3344.4078,0.0,537.7527960080229,0.0,0.0,0.0,0.0,19.648503991977122,0.0,9306.413378389814,9306.413378389814,228.2760619054057,41.703949722971444
2025-04-27,2,0:20-0:30,0.4269,3611.44,0.0,1390.7970866785986,826.2073573446509,0.0,788.890420011932,0.0,0.0,0.0,9306.413378389814,10016.414756400553,593.7312763030938,0.0
2025-04-27,3,0:30-0:40,0.4272,3741.6372,0.0,576.8812749229248,0.0,0.0,0.0,0.0,46.72492507707511,0.0,10016.414756400553,10016.414756400553,246.4436806470735,99.80443996463245
2025-04-27,4,0:40-0:50,0.4271,3545.1211,0.0,585.3074138249686,0.0,0.0,0.0,0.0,5.546102841697916,0.0,10016.414756400553,10016.414756400553,249.9847964446441,11.8437026184459
2025-04-27,5,0:50-1:00,0.4285,3319.64,0.0,563.0151505596448,0.0,0.0,0.0,0.0,0.0,9.741817226311468,10016.414756400553,10016.414756400553,241.2519920148078,0.0
2025-04-27,6,1:00-1:10,0.4311,3515.2917,0.0,569.5697457091039,0.0,0.0,0.0,0.0,16.312204290896034,0.0,10016.414756400553,10016.414756400553,245.5415173751947,35.1609563490264
2025-04-27,7,1:10-1:20,0.4302,3511.9004,0.0,587.1038548324591,0.0,0.0,0.0,0.0,0.0,1.7871214991257602,10016.414756400553,10016.414756400553,252.57207834892392,0.0
2025-04-27,8,1:20-1:30,0.4279,3274.15,0.0,582.5980469384502,0.0,0.0,0.0,0.0,0.0,36.90638027178363,10016.414756400553,10016.414756400553,249.29370428496287,0.0
2025-04-27,9,1:30-1:40,0.4312,3371.7096,0.0,570.7229558613819,0.0,0.0,0.0,0.0,0.0,8.771355861381949,10016.414756400553,10016.414756400553,246.0957385674279,0.0
2025-04-27,10,1:40-1:50,0.4333,3392.2146,0.0,570.6636289366501,0.0,0.0,0.0,0.0,0.0,5.294528936650181,10016.414756400553,10016.414756400553,247.2685504182505,0.0
2025-04-27,11,1:50-2:00,0.4311,3273.74,0.0,593.1018228748535,0.0,0.0,0.0,0.0,0.0,47.478489541520275,10016.414756400553,10016.414756400553,255.68619584134933,0.0
2025-04-27,12,2:00-2:10,0.4293,3403.4949,0.0,596.765498581357,0.0,0.0,0.0,0.0,0.0,29.516348581356965,10016.414756400553,10016.414756400553,256.1914285409766,0.0
2025-04-27,13,2:10-2:20,0.4324,3553.6114,0.0,615.755883270418,0.0,0.0,0.0,0.0,0.0,23.487316603751424,10016.414756400553,10016.414756400553,266.2528439261288,0.0
2025-04-27,14,2:20-2:30,0.4367,3560.03,0.0,603.3276107295256,0.0,0.0,0.0,0.0,0.0,9.989277396192279,10016.414756400553,10016.414756400553,263.47316760558385,0.0
2025-04-27,15,2:30-2:40,0.4348,3494.3787,0.0,575.6759332046381,0.0,0.0,0.0,0.0,6.720516795361846,0.0,10016.414756400553,10016.414756400553,250.30389575737667,14.610403513116651
2025-04-27,16,2:40-2:50,0.4335,3469.3952,0.0,564.5380588078024,0.0,0.0,0.0,0.0,13.69447452553095,0.0,10016.414756400553,10016.414756400553,244.72724849318232,29.682773534088334
2025-04-27,17,2:50-3:00,0.4357,3498.27,0.0,606.6964556292022,0.0,0.0,0.0,0.0,0.0,23.651455629202246,10016.414756400553,10016.414756400553,264.3376457176434,0.0
2025-04-27,18,3:00-3:10,0.4374,3506.5645,0.0,597.2770818151064,0.0,0.0,0.0,0.0,0.0,12.849665148439726,10016.414756400553,10016.414756400553,261.24899558592756,0.0
2025-04-27,19,3:10-3:20,0.4371,3502.7945,0.0,587.3118239215507,0.0,0.0,0.0,0.0,0.0,3.5127405882174116,10016.414756400553,10016.414756400553,256.71399823610983,0.0
2025-04-27,20,3:20-3:30,0.4356,3609.0,0.0,598.3434568603789,0.0,0.0,0.0,0.0,3.156543139621135,0.0,10016.414756400553,10016.414756400553,260.638409808381,6.874950958094832
2025-04-27,21,3:30-3:40,0.4353,3906.7275,0.0,619.3339254463357,0.0,0.0,0.0,0.0,31.787324553664234,0.0,10016.414756400553,10016.414756400553,269.59605774678994,69.1851118910502
2025-04-27,22,3:40-3:50,0.436,3970.3376,0.0,607.5036367963506,0.0,0.0,0.0,0.0,54.2192965369826,0.0,10016.414756400553,10016.414756400553,264.8715856432089,118.19806645062206
2025-04-27,23,3:50-4:00,0.4378,3728.97,0.0,612.5787445374585,0.0,0.0,0.0,0.0,8.916255462541358,0.0,10016.414756400553,10016.414756400553,268.18697435849936,19.517683207503033
2025-04-27,24,4:00-4:10,0.4401,3544.5397,0.0039,601.8783456864951,0.0,0.0,0.0,0.0,0.0,11.122379019828486,10016.414756400553,10016.414756400553,264.8866599366265,0.0
2025-04-27,25,4:10-4:20,0.4389,3568.6357,0.0,606.7608055348753,0.0,0.0,0.0,0.0,0.0,11.988188868208681,10016.414756400553,10016.414756400553,266.30731754925677,0.0
2025-04-27,26,4:20-4:30,0.4364,3642.49,0.0,601.2777986925507,0.0,0.0,0.0,0.0,5.80386797411586,0.0,10016.414756400553,10016.414756400553,262.39763134942916,12.664039919520807
2025-04-27,27,4:30-4:40,0.4393,3510.6171,0.0538,598.8980738683395,0.0,0.0,0.0,0.0,0.0,13.804190535006114,10016.414756400553,10016.414756400553,263.09592385036154,0.0
2025-04-27,28,4:40-4:50,0.4422,3518.9015,0.0,616.749198959569,0.0,0.0,0.0,0.0,0.0,30.26561562623567,10016.414756400553,10016.414756400553,272.7264957799214,0.0
2025-04-27,29,4:50-5:00,0.4395,3673.76,0.0,640.4654457052666,0.0,0.0,0.0,0.0,0.0,28.17211237193328,10016.414756400553,10016.414756400553,281.4845633874647,0.0
2025-04-27,30,5:00-5:10,0.4333,3626.1819,0.7492,614.3248490750602,0.0,0.0,0.0,0.0,0.0,10.086065741726884,10016.414756400553,10016.414756400553,266.1869571042236,0.0
2025-04-27,31,5:10-5:20,0.4439,3561.5697,0.2315,608.6043410136868,0.0,0.0,0.0,0.0,0.0,15.047974347020272,10016.414756400553,10016.414756400553,270.1594669759756,0.0
2025-04-27,32,5:20-5:30,0.4301,3480.87,57.375,614.4434314791795,0.0,0.0,0.0,0.0,0.0,43.8609314791795,10016.414756400553,10016.414756400553,264.2721198791951,0.0
2025-04-27,33,5:30-5:40,0.3713,3315.6701,250.2374,1412.60371465307,833.3333333333333,0.0,833.3333333333333,0.0,0.0,68.3649313197368,10016.414756400553,10766.414756400553,524.499759250685,0.0
